stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
8877,2382,Negotiation,2023-12-06T00:00:00,2024-01-14T00:00:00,39
8878,2382,Closed Won,2024-01-14T00:00:00,2024-01-14T00:00:00,0
8879,2383,Prospecting,2022-03-16T00:00:00,2022-03-21T00:00:00,5
8880,2383,Discovery,2022-03-21T00:00:00,2022-04-09T00:00:00,19
8881,2383,Qualification,2022-04-09T00:00:00,2022-05-03T00:00:00,24
8882,2383,Proposal,2022-05-03T00:00:00,,
8883,2384,Prospecting,2023-11-29T00:00:00,2023-12-27T00:00:00,28
8884,2384,Discovery,2023-12-27T00:00:00,2024-01-15T00:00:00,19
8885,2384,Qualification,2024-01-15T00:00:00,2024-02-27T00:00:00,43
8886,2384,Proposal,2024-02-27T00:00:00,2024-03-27T00:00:00,29
8887,2384,Negotiation,2024-03-27T00:00:00,2024-05-03T00:00:00,37
8888,2384,Closed Won,2024-05-03T00:00:00,2024-06-23T00:00:00,51
8889,2384,Closed Lost,2024-06-23T00:00:00,2024-06-23T00:00:00,0
8890,2385,Prospecting,2024-05-12T00:00:00,2024-05-23T00:00:00,11
8891,2385,Discovery,2024-05-23T00:00:00,2024-06-14T00:00:00,22
8892,2385,Qualification,2024-06-14T00:00:00,,
8893,2386,Prospecting,2024-11-30T00:00:00,,
8894,2387,Prospecting,2024-12-21T00:00:00,,
8895,2388,Prospecting,2024-12-26T00:00:00,2025-01-06T00:00:00,11
8896,2388,Discovery,2025-01-06T00:00:00,,
8897,2389,Prospecting,2021-11-03T00:00:00,,
8898,2390,Prospecting,2024-09-21T00:00:00,,
8899,2391,Prospecting,2024-08-09T00:00:00,2024-08-13T00:00:00,4
8900,2391,Discovery,2024-08-13T00:00:00,,
8901,2392,Prospecting,2024-10-15T00:00:00,2024-10-27T00:00:00,12
8902,2392,Discovery,2024-10-27T00:00:00,,
8903,2393,Prospecting,2024-11-26T00:00:00,2024-12-04T00:00:00,8
8904,2393,Discovery,2024-12-04T00:00:00,2024-12-24T00:00:00,20
8905,2393,Qualification,2024-12-24T00:00:00,,
8906,2394,Prospecting,2024-03-18T00:00:00,2024-04-11T00:00:00,24
8907,2394,Discovery,2024-04-11T00:00:00,2024-04-21T00:00:00,10
8908,2394,Qualification,2024-04-21T00:00:00,2024-04-30T00:00:00,9
8909,2394,Proposal,2024-04-30T00:00:00,2024-05-07T00:00:00,7
8910,2394,Negotiation,2024-05-07T00:00:00,,
8911,2395,Prospecting,2023-11-11T00:00:00,2023-11-25T00:00:00,14
8912,2395,Discovery,2023-11-25T00:00:00,2023-12-27T00:00:00,32
8913,2395,Qualification,2023-12-27T00:00:00,2024-01-26T00:00:00,30
8914,2395,Proposal,2024-01-26T00:00:00,2024-02-10T00:00:00,15
8915,2395,Negotiation,2024-02-10T00:00:00,2024-03-08T00:00:00,27
8916,2395,Closed Won,2024-03-08T00:00:00,2024-03-08T00:00:00,0
8917,2396,Prospecting,2021-03-17T00:00:00,2021-04-03T00:00:00,17
8918,2396,Discovery,2021-04-03T00:00:00,2021-04-21T00:00:00,18
8919,2396,Qualification,2021-04-21T00:00:00,,
8920,2397,Prospecting,2024-06-17T00:00:00,2024-06-25T00:00:00,8
8921,2397,Discovery,2024-06-25T00:00:00,,
8922,2398,Prospecting,2023-11-28T00:00:00,2023-12-16T00:00:00,18
8923,2398,Discovery,2023-12-16T00:00:00,2023-12-26T00:00:00,10
8924,2398,Qualification,2023-12-26T00:00:00,2024-01-13T00:00:00,18
8925,2398,Proposal,2024-01-13T00:00:00,,
8926,2399,Prospecting,2022-01-28T00:00:00,2022-02-06T00:00:00,9
8927,2399,Discovery,2022-02-06T00:00:00,2022-02-13T00:00:00,7
8928,2399,Qualification,2022-02-13T00:00:00,2022-02-17T00:00:00,4
8929,2399,Proposal,2022-02-17T00:00:00,2022-02-25T00:00:00,8
8930,2399,Negotiation,2022-02-25T00:00:00,2022-03-15T00:00:00,18
8931,2399,Closed Won,2022-03-15T00:00:00,2022-03-24T00:00:00,9
8932,2399,Closed Lost,2022-03-24T00:00:00,2022-03-24T00:00:00,0
8933,2400,Prospecting,2024-06-08T00:00:00,2024-06-11T00:00:00,3
8934,2400,Discovery,2024-06-11T00:00:00,2024-06-20T00:00:00,9
8935,2400,Qualification,2024-06-20T00:00:00,2024-06-26T00:00:00,6
8936,2400,Proposal,2024-06-26T00:00:00,2024-06-29T00:00:00,3
8937,2400,Negotiation,2024-06-29T00:00:00,2024-07-09T00:00:00,10
8938,2400,Closed Won,2024-07-09T00:00:00,2024-07-11T00:00:00,2
8939,2400,Closed Lost,2024-07-11T00:00:00,2024-07-11T00:00:00,0
8940,2401,Prospecting,2024-12-01T00:00:00,2024-12-10T00:00:00,9
8941,2401,Discovery,2024-12-10T00:00:00,2024-12-30T00:00:00,20
8942,2401,Qualification,2024-12-30T00:00:00,,
8943,2402,Prospecting,2024-10-01T00:00:00,2024-10-12T00:00:00,11
8944,2402,Discovery,2024-10-12T00:00:00,2024-11-07T00:00:00,26
8945,2402,Qualification,2024-11-07T00:00:00,2024-11-19T00:00:00,12
8946,2402,Proposal,2024-11-19T00:00:00,,
8947,2403,Prospecting,2023-05-26T00:00:00,,
8948,2404,Prospecting,2023-11-12T00:00:00,2023-12-10T00:00:00,28
8949,2404,Discovery,2023-12-10T00:00:00,2024-01-01T00:00:00,22
8950,2404,Qualification,2024-01-01T00:00:00,2024-01-27T00:00:00,26
8951,2404,Proposal,2024-01-27T00:00:00,2024-02-16T00:00:00,20
8952,2404,Negotiation,2024-02-16T00:00:00,2024-03-30T00:00:00,43
8953,2404,Closed Won,2024-03-30T00:00:00,2024-04-21T00:00:00,22
8954,2404,Closed Lost,2024-04-21T00:00:00,2024-04-21T00:00:00,0
8955,2405,Prospecting,2023-11-10T00:00:00,2023-11-16T00:00:00,6
8956,2405,Discovery,2023-11-16T00:00:00,,
8957,2406,Prospecting,2024-04-28T00:00:00,2024-05-11T00:00:00,13
8958,2406,Discovery,2024-05-11T00:00:00,2024-05-30T00:00:00,19
8959,2406,Qualification,2024-05-30T00:00:00,,
8960,2407,Prospecting,2023-07-12T00:00:00,,
8961,2408,Prospecting,2023-11-17T00:00:00,2023-11-28T00:00:00,11
8962,2408,Discovery,2023-11-28T00:00:00,2023-12-18T00:00:00,20
8963,2408,Qualification,2023-12-18T00:00:00,,
8964,2409,Prospecting,2021-06-23T00:00:00,,
8965,2410,Prospecting,2024-12-29T00:00:00,,
8966,2411,Prospecting,2024-07-05T00:00:00,2024-07-18T00:00:00,13
8967,2411,Discovery,2024-07-18T00:00:00,2024-07-25T00:00:00,7
8968,2411,Qualification,2024-07-25T00:00:00,2024-08-11T00:00:00,17
8969,2411,Proposal,2024-08-11T00:00:00,2024-08-17T00:00:00,6
8970,2411,Negotiation,2024-08-17T00:00:00,2024-08-25T00:00:00,8
8971,2411,Closed Won,2024-08-25T00:00:00,2024-09-14T00:00:00,20
8972,2411,Closed Lost,2024-09-14T00:00:00,2024-09-14T00:00:00,0
8973,2412,Prospecting,2024-08-04T00:00:00,2024-08-14T00:00:00,10
8974,2412,Discovery,2024-08-14T00:00:00,2024-09-09T00:00:00,26
8975,2412,Qualification,2024-09-09T00:00:00,,
8976,2413,Prospecting,2024-04-02T00:00:00,2024-04-18T00:00:00,16
8977,2413,Discovery,2024-04-18T00:00:00,2024-05-24T00:00:00,36
8978,2413,Qualification,2024-05-24T00:00:00,2024-06-26T00:00:00,33
8979,2413,Proposal,2024-06-26T00:00:00,2024-07-18T00:00:00,22
8980,2413,Negotiation,2024-07-18T00:00:00,2024-08-04T00:00:00,17
8981,2413,Closed Won,2024-08-04T00:00:00,2024-09-04T00:00:00,31
8982,2413,Closed Lost,2024-09-04T00:00:00,2024-09-04T00:00:00,0
8983,2414,Prospecting,2022-08-04T00:00:00,2022-08-20T00:00:00,16
8984,2414,Discovery,2022-08-20T00:00:00,2022-09-08T00:00:00,19
8985,2414,Qualification,2022-09-08T00:00:00,2022-09-23T00:00:00,15
8986,2414,Proposal,2022-09-23T00:00:00,2022-10-16T00:00:00,23
8987,2414,Negotiation,2022-10-16T00:00:00,2022-11-05T00:00:00,20
8988,2414,Closed Won,2022-11-05T00:00:00,2022-11-05T00:00:00,0
8989,2415,Prospecting,2022-01-02T00:00:00,,
8990,2416,Prospecting,2024-05-11T00:00:00,2024-05-16T00:00:00,5
8991,2416,Discovery,2024-05-16T00:00:00,2024-06-20T00:00:00,35
8992,2416,Qualification,2024-06-20T00:00:00,2024-07-02T00:00:00,12
8993,2416,Proposal,2024-07-02T00:00:00,2024-07-10T00:00:00,8
8994,2416,Negotiation,2024-07-10T00:00:00,2024-08-12T00:00:00,33
8995,2416,Closed Won,2024-08-12T00:00:00,2024-08-12T00:00:00,0
8996,2417,Prospecting,2024-10-28T00:00:00,2024-11-06T00:00:00,9
8997,2417,Discovery,2024-11-06T00:00:00,2024-11-14T00:00:00,8
8998,2417,Qualification,2024-11-14T00:00:00,2024-11-22T00:00:00,8
8999,2417,Proposal,2024-11-22T00:00:00,2024-11-29T00:00:00,7
9000,2417,Negotiation,2024-11-29T00:00:00,2024-12-23T00:00:00,24
9001,2417,Closed Won,2024-12-23T00:00:00,2024-12-28T00:00:00,5
9002,2417,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
9003,2418,Prospecting,2024-08-21T00:00:00,,
9004,2419,Prospecting,2022-10-13T00:00:00,2022-10-16T00:00:00,3
9005,2419,Discovery,2022-10-16T00:00:00,2022-11-07T00:00:00,22
9006,2419,Qualification,2022-11-07T00:00:00,,
9007,2420,Prospecting,2024-10-28T00:00:00,2024-11-01T00:00:00,4
9008,2420,Discovery,2024-11-01T00:00:00,2024-11-18T00:00:00,17
9009,2420,Qualification,2024-11-18T00:00:00,,
9010,2421,Prospecting,2022-11-01T00:00:00,2022-11-07T00:00:00,6
9011,2421,Discovery,2022-11-07T00:00:00,2022-12-03T00:00:00,26
9012,2421,Qualification,2022-12-03T00:00:00,2022-12-11T00:00:00,8
9013,2421,Proposal,2022-12-11T00:00:00,2022-12-31T00:00:00,20
9014,2421,Negotiation,2022-12-31T00:00:00,,
9015,2422,Prospecting,2024-11-15T00:00:00,2024-11-20T00:00:00,5
9016,2422,Discovery,2024-11-20T00:00:00,2024-12-01T00:00:00,11
9017,2422,Qualification,2024-12-01T00:00:00,2024-12-10T00:00:00,9
9018,2422,Proposal,2024-12-10T00:00:00,2024-12-16T00:00:00,6
9019,2422,Negotiation,2024-12-16T00:00:00,2024-12-24T00:00:00,8
9020,2422,Closed Won,2024-12-24T00:00:00,2024-12-28T00:00:00,4
9021,2422,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
9022,2423,Prospecting,2023-08-01T00:00:00,2023-08-14T00:00:00,13
9023,2423,Discovery,2023-08-14T00:00:00,2023-09-03T00:00:00,20
9024,2423,Qualification,2023-09-03T00:00:00,,
9025,2424,Prospecting,2021-02-10T00:00:00,2021-02-19T00:00:00,9
9026,2424,Discovery,2021-02-19T00:00:00,2021-03-06T00:00:00,15
9027,2424,Qualification,2021-03-06T00:00:00,2021-03-17T00:00:00,11
9028,2424,Proposal,2021-03-17T00:00:00,2021-03-23T00:00:00,6
9029,2424,Negotiation,2021-03-23T00:00:00,2021-04-09T00:00:00,17
9030,2424,Closed Won,2021-04-09T00:00:00,2021-04-20T00:00:00,11
9031,2424,Closed Lost,2021-04-20T00:00:00,2021-04-20T00:00:00,0
9032,2425,Prospecting,2024-04-09T00:00:00,2024-04-19T00:00:00,10
9033,2425,Discovery,2024-04-19T00:00:00,,
9034,2426,Prospecting,2024-02-16T00:00:00,2024-02-22T00:00:00,6
9035,2426,Discovery,2024-02-22T00:00:00,,
9036,2427,Prospecting,2022-12-26T00:00:00,2022-12-31T00:00:00,5
9037,2427,Discovery,2022-12-31T00:00:00,2023-01-19T00:00:00,19
9038,2427,Qualification,2023-01-19T00:00:00,2023-02-06T00:00:00,18
9039,2427,Proposal,2023-02-06T00:00:00,2023-02-14T00:00:00,8
9040,2427,Negotiation,2023-02-14T00:00:00,,
9041,2428,Prospecting,2024-04-08T00:00:00,2024-04-14T00:00:00,6
9042,2428,Discovery,2024-04-14T00:00:00,2024-04-25T00:00:00,11
9043,2428,Qualification,2024-04-25T00:00:00,,
9044,2429,Prospecting,2024-05-25T00:00:00,2024-06-05T00:00:00,11
9045,2429,Discovery,2024-06-05T00:00:00,2024-06-30T00:00:00,25
9046,2429,Qualification,2024-06-30T00:00:00,,
9047,2430,Prospecting,2023-08-07T00:00:00,2023-08-12T00:00:00,5
9048,2430,Discovery,2023-08-12T00:00:00,2023-08-19T00:00:00,7
9049,2430,Qualification,2023-08-19T00:00:00,2023-08-27T00:00:00,8
9050,2430,Proposal,2023-08-27T00:00:00,2023-08-31T00:00:00,4
9051,2430,Negotiation,2023-08-31T00:00:00,2023-09-16T00:00:00,16
9052,2430,Closed Won,2023-09-16T00:00:00,2023-09-16T00:00:00,0
9053,2431,Prospecting,2023-11-10T00:00:00,2023-11-21T00:00:00,11
9054,2431,Discovery,2023-11-21T00:00:00,2023-12-07T00:00:00,16
9055,2431,Qualification,2023-12-07T00:00:00,2023-12-23T00:00:00,16
9056,2431,Proposal,2023-12-23T00:00:00,,
9057,2432,Prospecting,2024-11-05T00:00:00,2024-11-09T00:00:00,4
9058,2432,Discovery,2024-11-09T00:00:00,2024-11-24T00:00:00,15
9059,2432,Qualification,2024-11-24T00:00:00,2024-11-30T00:00:00,6
9060,2432,Proposal,2024-11-30T00:00:00,2024-12-08T00:00:00,8
9061,2432,Negotiation,2024-12-08T00:00:00,2024-12-28T00:00:00,20
9062,2432,Closed Won,2024-12-28T00:00:00,2024-12-28T00:00:00,0
9063,2433,Prospecting,2023-09-01T00:00:00,2023-09-04T00:00:00,3
9064,2433,Discovery,2023-09-04T00:00:00,2023-09-07T00:00:00,3
9065,2433,Qualification,2023-09-07T00:00:00,2023-09-09T00:00:00,2
9066,2433,Proposal,2023-09-09T00:00:00,2023-09-10T00:00:00,1
9067,2433,Negotiation,2023-09-10T00:00:00,2023-09-16T00:00:00,6
9068,2433,Closed Won,2023-09-16T00:00:00,2023-09-22T00:00:00,6
9069,2433,Closed Lost,2023-09-22T00:00:00,2023-09-22T00:00:00,0
9070,2434,Prospecting,2023-06-12T00:00:00,2023-07-03T00:00:00,21
9071,2434,Discovery,2023-07-03T00:00:00,2023-07-11T00:00:00,8
9072,2434,Qualification,2023-07-11T00:00:00,2023-07-31T00:00:00,20
9073,2434,Proposal,2023-07-31T00:00:00,2023-08-08T00:00:00,8
9074,2434,Negotiation,2023-08-08T00:00:00,,
9075,1338,Prospecting,2023-07-29T00:00:00,,
9076,2436,Prospecting,2024-04-11T00:00:00,,
9077,2437,Prospecting,2023-05-06T00:00:00,2023-05-26T00:00:00,20
9078,2437,Discovery,2023-05-26T00:00:00,2023-06-09T00:00:00,14
9079,2437,Qualification,2023-06-09T00:00:00,2023-06-17T00:00:00,8
9080,2437,Proposal,2023-06-17T00:00:00,,
9081,2438,Prospecting,2024-10-25T00:00:00,2024-10-29T00:00:00,4
9082,2438,Discovery,2024-10-29T00:00:00,,
9083,2116,Prospecting,2024-03-13T00:00:00,,
9084,2440,Prospecting,2024-01-20T00:00:00,2024-01-24T00:00:00,4
9085,2440,Discovery,2024-01-24T00:00:00,2024-02-12T00:00:00,19
9086,2440,Qualification,2024-02-12T00:00:00,2024-03-04T00:00:00,21
9087,2440,Proposal,2024-03-04T00:00:00,,
9088,2441,Prospecting,2024-11-05T00:00:00,2024-11-13T00:00:00,8
9089,2441,Discovery,2024-11-13T00:00:00,,
9090,2442,Prospecting,2022-04-28T00:00:00,2022-05-23T00:00:00,25
9091,2442,Discovery,2022-05-23T00:00:00,2022-07-02T00:00:00,40
9092,2442,Qualification,2022-07-02T00:00:00,2022-07-26T00:00:00,24
9093,2442,Proposal,2022-07-26T00:00:00,2022-08-02T00:00:00,7
9094,2442,Negotiation,2022-08-02T00:00:00,2022-08-23T00:00:00,21
9095,2442,Closed Won,2022-08-23T00:00:00,2022-09-15T00:00:00,23
9096,2442,Closed Lost,2022-09-15T00:00:00,2022-09-15T00:00:00,0
9097,2443,Prospecting,2022-05-08T00:00:00,,
9098,2444,Prospecting,2024-10-10T00:00:00,2024-10-15T00:00:00,5
9099,2444,Discovery,2024-10-15T00:00:00,2024-10-28T00:00:00,13
9100,2444,Qualification,2024-10-28T00:00:00,,
9101,2445,Prospecting,2024-09-11T00:00:00,,
9102,2446,Prospecting,2024-07-23T00:00:00,2024-08-17T00:00:00,25
9103,2446,Discovery,2024-08-17T00:00:00,2024-09-14T00:00:00,28
9104,2446,Qualification,2024-09-14T00:00:00,2024-10-21T00:00:00,37
9105,2446,Proposal,2024-10-21T00:00:00,2024-11-07T00:00:00,17
9106,2446,Negotiation,2024-11-07T00:00:00,2024-11-26T00:00:00,19
9107,2446,Closed Won,2024-11-26T00:00:00,2024-12-23T00:00:00,27
9108,2446,Closed Lost,2024-12-23T00:00:00,2024-12-23T00:00:00,0
9109,2447,Prospecting,2024-10-27T00:00:00,2024-11-09T00:00:00,13
9110,2447,Discovery,2024-11-09T00:00:00,,
9111,2448,Prospecting,2023-03-26T00:00:00,2023-03-31T00:00:00,5
9112,2448,Discovery,2023-03-31T00:00:00,2023-04-20T00:00:00,20
9113,2448,Qualification,2023-04-20T00:00:00,,
9114,2449,Prospecting,2024-04-12T00:00:00,2024-04-22T00:00:00,10
9115,2449,Discovery,2024-04-22T00:00:00,2024-05-19T00:00:00,27
9116,2449,Qualification,2024-05-19T00:00:00,2024-05-25T00:00:00,6
9117,2449,Proposal,2024-05-25T00:00:00,2024-06-11T00:00:00,17
9118,2449,Negotiation,2024-06-11T00:00:00,2024-06-29T00:00:00,18
9119,2449,Closed Won,2024-06-29T00:00:00,2024-07-19T00:00:00,20
9120,2449,Closed Lost,2024-07-19T00:00:00,2024-07-19T00:00:00,0
9121,2450,Prospecting,2024-12-06T00:00:00,2024-12-10T00:00:00,4
9122,2450,Discovery,2024-12-10T00:00:00,2024-12-14T00:00:00,4
9123,2450,Qualification,2024-12-14T00:00:00,2024-12-17T00:00:00,3
9124,2450,Proposal,2024-12-17T00:00:00,2024-12-19T00:00:00,2
9125,2450,Negotiation,2024-12-19T00:00:00,2024-12-25T00:00:00,6
9126,2450,Closed Won,2024-12-25T00:00:00,2024-12-29T00:00:00,4
9127,2450,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
9128,2451,Prospecting,2024-12-18T00:00:00,2024-12-26T00:00:00,8
9129,2451,Discovery,2024-12-26T00:00:00,2025-01-15T00:00:00,20
9130,2451,Qualification,2025-01-15T00:00:00,,
9131,1326,Prospecting,2024-02-05T00:00:00,2024-02-19T00:00:00,14
9132,1326,Discovery,2024-02-19T00:00:00,,
9133,2453,Prospecting,2024-09-24T00:00:00,2024-09-27T00:00:00,3
9134,2453,Discovery,2024-09-27T00:00:00,2024-09-29T00:00:00,2
9135,2453,Qualification,2024-09-29T00:00:00,2024-10-04T00:00:00,5
9136,2453,Proposal,2024-10-04T00:00:00,2024-10-07T00:00:00,3
9137,2453,Negotiation,2024-10-07T00:00:00,2024-10-16T00:00:00,9
9138,2453,Closed Won,2024-10-16T00:00:00,2024-10-16T00:00:00,0
9139,2454,Prospecting,2024-09-18T00:00:00,2024-09-27T00:00:00,9
9140,2454,Discovery,2024-09-27T00:00:00,2024-10-24T00:00:00,27
9141,2454,Qualification,2024-10-24T00:00:00,,
9142,2455,Prospecting,2024-10-31T00:00:00,2024-11-16T00:00:00,16
9143,2455,Discovery,2024-11-16T00:00:00,2024-12-03T00:00:00,17
9144,2455,Qualification,2024-12-03T00:00:00,2024-12-10T00:00:00,7
9145,2455,Proposal,2024-12-10T00:00:00,2024-12-27T00:00:00,17
9146,2455,Negotiation,2024-12-27T00:00:00,,
9147,2456,Prospecting,2021-12-03T00:00:00,2021-12-11T00:00:00,8
9148,2456,Discovery,2021-12-11T00:00:00,2022-01-02T00:00:00,22
9149,2456,Qualification,2022-01-02T00:00:00,2022-01-13T00:00:00,11
9150,2456,Proposal,2022-01-13T00:00:00,2022-01-16T00:00:00,3
9151,2456,Negotiation,2022-01-16T00:00:00,,
9152,2457,Prospecting,2024-07-07T00:00:00,2024-07-16T00:00:00,9
9153,2457,Discovery,2024-07-16T00:00:00,,
9154,2458,Prospecting,2024-08-08T00:00:00,2024-08-20T00:00:00,12
9155,2458,Discovery,2024-08-20T00:00:00,2024-09-11T00:00:00,22
9156,2458,Qualification,2024-09-11T00:00:00,2024-09-26T00:00:00,15
9157,2458,Proposal,2024-09-26T00:00:00,2024-10-04T00:00:00,8
9158,2458,Negotiation,2024-10-04T00:00:00,,
9159,2459,Prospecting,2024-07-14T00:00:00,2024-07-22T00:00:00,8
9160,2459,Discovery,2024-07-22T00:00:00,2024-08-11T00:00:00,20
9161,2459,Qualification,2024-08-11T00:00:00,2024-08-27T00:00:00,16
9162,2459,Proposal,2024-08-27T00:00:00,2024-09-03T00:00:00,7
9163,2459,Negotiation,2024-09-03T00:00:00,,
9164,2460,Prospecting,2024-11-14T00:00:00,2024-11-24T00:00:00,10
9165,2460,Discovery,2024-11-24T00:00:00,2024-12-18T00:00:00,24
9166,2460,Qualification,2024-12-18T00:00:00,,
9167,2461,Prospecting,2024-03-15T00:00:00,2024-03-30T00:00:00,15
9168,2461,Discovery,2024-03-30T00:00:00,,
9169,2462,Prospecting,2024-09-08T00:00:00,2024-10-02T00:00:00,24
9170,2462,Discovery,2024-10-02T00:00:00,2024-10-13T00:00:00,11
9171,2462,Qualification,2024-10-13T00:00:00,,
9172,2463,Prospecting,2024-01-03T00:00:00,2024-01-16T00:00:00,13
9173,2463,Discovery,2024-01-16T00:00:00,2024-02-01T00:00:00,16
9174,2463,Qualification,2024-02-01T00:00:00,2024-02-15T00:00:00,14
9175,2463,Proposal,2024-02-15T00:00:00,2024-02-29T00:00:00,14
9176,2463,Negotiation,2024-02-29T00:00:00,,
9177,2464,Prospecting,2021-11-28T00:00:00,2021-12-08T00:00:00,10
9178,2464,Discovery,2021-12-08T00:00:00,2021-12-27T00:00:00,19
9179,2464,Qualification,2021-12-27T00:00:00,,
9180,2465,Prospecting,2024-07-09T00:00:00,,
9181,2466,Prospecting,2024-05-02T00:00:00,,
9182,2467,Prospecting,2022-05-12T00:00:00,,
9183,2468,Prospecting,2022-08-17T00:00:00,2022-09-06T00:00:00,20
9184,2468,Discovery,2022-09-06T00:00:00,2022-10-26T00:00:00,50
9185,2468,Qualification,2022-10-26T00:00:00,2022-11-08T00:00:00,13
9186,2468,Proposal,2022-11-08T00:00:00,2022-11-24T00:00:00,16
9187,2468,Negotiation,2022-11-24T00:00:00,2022-12-13T00:00:00,19
9188,2468,Closed Won,2022-12-13T00:00:00,2023-01-02T00:00:00,20
9189,2468,Closed Lost,2023-01-02T00:00:00,2023-01-02T00:00:00,0
9190,2469,Prospecting,2022-10-01T00:00:00,2022-10-05T00:00:00,4
9191,2469,Discovery,2022-10-05T00:00:00,2022-10-26T00:00:00,21
9192,2469,Qualification,2022-10-26T00:00:00,,
9193,2470,Prospecting,2024-09-24T00:00:00,2024-10-04T00:00:00,10
9194,2470,Discovery,2024-10-04T00:00:00,2024-10-16T00:00:00,12
9195,2470,Qualification,2024-10-16T00:00:00,,
9196,2471,Prospecting,2022-05-22T00:00:00,2022-05-29T00:00:00,7
9197,2471,Discovery,2022-05-29T00:00:00,2022-06-23T00:00:00,25
9198,2471,Qualification,2022-06-23T00:00:00,,
9199,2472,Prospecting,2024-02-12T00:00:00,,
9200,2473,Prospecting,2024-12-09T00:00:00,,
9201,2474,Prospecting,2022-06-16T00:00:00,2022-06-26T00:00:00,10
9202,2474,Discovery,2022-06-26T00:00:00,2022-07-13T00:00:00,17
9203,2474,Qualification,2022-07-13T00:00:00,,
9204,2475,Prospecting,2024-10-28T00:00:00,2024-11-02T00:00:00,5
9205,2475,Discovery,2024-11-02T00:00:00,2024-11-20T00:00:00,18
9206,2475,Qualification,2024-11-20T00:00:00,,
9207,2476,Prospecting,2024-10-06T00:00:00,2024-10-19T00:00:00,13
9208,2476,Discovery,2024-10-19T00:00:00,2024-11-05T00:00:00,17
9209,2476,Qualification,2024-11-05T00:00:00,,
9210,2477,Prospecting,2024-10-20T00:00:00,2024-10-24T00:00:00,4
9211,2477,Discovery,2024-10-24T00:00:00,2024-10-28T00:00:00,4
9212,2477,Qualification,2024-10-28T00:00:00,2024-11-03T00:00:00,6
9213,2477,Proposal,2024-11-03T00:00:00,2024-11-04T00:00:00,1
9214,2477,Negotiation,2024-11-04T00:00:00,2024-11-18T00:00:00,14
9215,2477,Closed Won,2024-11-18T00:00:00,2024-11-23T00:00:00,5
9216,2477,Closed Lost,2024-11-23T00:00:00,2024-11-23T00:00:00,0
9217,2478,Prospecting,2021-11-12T00:00:00,2021-11-19T00:00:00,7
9218,2478,Discovery,2021-11-19T00:00:00,2021-12-10T00:00:00,21
9219,2478,Qualification,2021-12-10T00:00:00,,
9220,2479,Prospecting,2024-11-05T00:00:00,2024-11-12T00:00:00,7
9221,2479,Discovery,2024-11-12T00:00:00,,
9222,2480,Prospecting,2024-04-06T00:00:00,2024-04-11T00:00:00,5
9223,2480,Discovery,2024-04-11T00:00:00,2024-05-03T00:00:00,22
9224,2480,Qualification,2024-05-03T00:00:00,2024-05-22T00:00:00,19
9225,2480,Proposal,2024-05-22T00:00:00,,
9226,2481,Prospecting,2024-01-04T00:00:00,2024-01-22T00:00:00,18
9227,2481,Discovery,2024-01-22T00:00:00,,
9228,2482,Prospecting,2024-05-19T00:00:00,,
9229,2483,Prospecting,2024-11-13T00:00:00,2024-11-21T00:00:00,8
9230,2483,Discovery,2024-11-21T00:00:00,2024-12-03T00:00:00,12
9231,2483,Qualification,2024-12-03T00:00:00,2024-12-11T00:00:00,8
9232,2483,Proposal,2024-12-11T00:00:00,2024-12-13T00:00:00,2
9233,2483,Negotiation,2024-12-13T00:00:00,2024-12-29T00:00:00,16
9234,2483,Closed Won,2024-12-29T00:00:00,2024-12-29T00:00:00,0
9235,2484,Prospecting,2022-07-10T00:00:00,2022-07-23T00:00:00,13
9236,2484,Discovery,2022-07-23T00:00:00,2022-08-07T00:00:00,15
9237,2484,Qualification,2022-08-07T00:00:00,2022-08-21T00:00:00,14
9238,2484,Proposal,2022-08-21T00:00:00,,
9239,2485,Prospecting,2024-06-07T00:00:00,2024-06-26T00:00:00,19
