contact_role_id,contact_id,opp_id,role,is_primary
4583,669,2935,Technical Evaluator,False
4584,1798,2936,Champion,True
4585,1621,2937,Champion,True
4586,2760,2937,Economic Buyer,True
4587,2767,2938,Economic Buyer,True
4588,2808,2939,Technical Evaluator,False
4589,2525,2939,Coach,False
4590,912,2939,Economic Buyer,True
4591,1324,2940,End User,False
4592,544,2941,Economic Buyer,True
4593,1220,2942,Blocker,False
4594,1574,2943,Economic Buyer,True
4595,1265,2944,Champion,True
4596,537,2944,End User,False
4597,2435,2944,Blocker,False
4598,96,2945,Blocker,False
4599,1914,2947,Technical Evaluator,False
4600,149,2948,Champion,True
4601,736,2949,Executive Sponsor,True
4602,199,2949,Economic Buyer,True
4603,2073,2949,Technical Evaluator,False
4604,2012,2950,Coach,False
4605,2805,2952,Champion,True
4606,1950,2953,Coach,False
4607,2770,2954,Blocker,False
4608,675,2955,Coach,False
4609,1381,2955,Champion,True
4610,2956,2956,Champion,True
4611,1580,2957,Champion,True
4612,675,2958,Champion,True
4613,2931,2959,Technical Evaluator,False
4614,70,2960,Legal Reviewer,False
4615,949,2960,Coach,False
4616,2494,2960,Technical Evaluator,False
4617,2534,2961,Economic Buyer,True
4618,2505,2962,Economic Buyer,True
4619,1047,2962,Technical Evaluator,False
4620,988,2963,End User,False
4621,722,2964,Blocker,False
4622,2004,2964,End User,False
4623,2681,2965,Technical Evaluator,False
4624,2646,2966,Champion,True
4625,2588,2967,Blocker,False
4626,2849,2967,Technical Evaluator,False
4627,1774,2967,Economic Buyer,True
4628,257,2968,Executive Sponsor,True
4629,787,2969,End User,False
4630,1918,2971,Coach,False
4631,2530,2971,Technical Evaluator,False
4632,1918,2972,Champion,True
4633,2084,2973,Economic Buyer,True
4634,365,2974,Champion,True
4635,2598,2974,Blocker,False
4636,371,2974,End User,False
4637,1952,2975,Technical Evaluator,False
4638,232,2975,Legal Reviewer,False
4639,1267,2976,Technical Evaluator,False
4640,46,2977,Champion,True
4641,530,2978,Economic Buyer,True
4642,996,2978,Technical Evaluator,False
4643,362,2980,Blocker,False
4644,2880,2980,Technical Evaluator,False
4645,104,2981,Legal Reviewer,False
4646,2806,2981,Technical Evaluator,False
4647,2529,2981,Executive Sponsor,True
4648,1413,2982,Champion,True
4649,1810,2983,Technical Evaluator,False
4650,2681,2983,Economic Buyer,True
4651,2416,2983,Champion,True
4652,205,2984,Technical Evaluator,False
4653,194,2984,Champion,True
4654,2021,2985,Blocker,False
4655,948,2392,Technical Evaluator,False
4656,1849,2392,Blocker,False
4657,2192,2392,Champion,True
4658,1504,1347,End User,False
4659,880,2988,Coach,False
4660,581,2989,Technical Evaluator,False
4661,1845,2990,Technical Evaluator,False
4662,803,2990,End User,False
4663,1295,2991,Technical Evaluator,False
4664,1512,2991,End User,False
4665,290,2992,Legal Reviewer,False
4666,2698,2993,Economic Buyer,True
4667,261,2994,Champion,True
4668,2781,2995,Executive Sponsor,True
4669,2261,2996,Economic Buyer,True
4670,2845,2997,Coach,False
4671,406,2997,Economic Buyer,True
4672,1910,2997,End User,False
4673,2049,2998,End User,False
4674,37,2998,Legal Reviewer,False
4675,2925,2998,Technical Evaluator,False
4676,138,2999,Technical Evaluator,False
4677,2736,2999,Blocker,False
4678,2997,2999,End User,False
4679,2065,3000,Economic Buyer,True
4680,621,3000,Coach,False
4681,2698,3000,Champion,True
4682,1431,3001,Executive Sponsor,True
4683,772,3002,End User,False
4684,854,3003,Technical Evaluator,False
4685,1187,3004,End User,False
4686,394,3004,Champion,True
4687,1819,3005,End User,False
4688,74,3005,Coach,False
4689,699,3006,Executive Sponsor,True
4690,2473,3007,Technical Evaluator,False
4691,1442,2246,Champion,True
4692,2051,3009,Technical Evaluator,False
4693,1995,3010,Champion,True
4694,486,3011,Technical Evaluator,False
4695,2293,3011,End User,False
4696,432,3011,Economic Buyer,True
4697,2747,3012,Legal Reviewer,False
4698,2980,3014,Champion,True
4699,2574,3014,Technical Evaluator,False
4700,2234,3015,Economic Buyer,True
4701,94,3016,Legal Reviewer,False
4702,2155,3016,Economic Buyer,True
4703,752,3016,Champion,True
4704,2134,3016,Technical Evaluator,False
4705,172,3017,Legal Reviewer,False
4706,480,3017,Technical Evaluator,False
4707,873,3018,End User,False
4708,63,3020,End User,False
4709,870,3021,Champion,True
4710,995,3021,Technical Evaluator,False
4711,1328,3021,Economic Buyer,True
4712,1300,3022,Technical Evaluator,False
4713,2670,3022,Champion,True
4714,170,3022,End User,False
4715,1480,3022,Coach,False
4716,889,3023,Technical Evaluator,False
4717,2747,3023,Champion,True
4718,2718,3024,Champion,True
4719,2839,3025,Champion,True
4720,1659,3025,Technical Evaluator,False
4721,2097,3025,Blocker,False
4722,2447,3026,Coach,False
4723,2504,3026,Champion,True
4724,1420,3026,Technical Evaluator,False
4725,2574,3027,Economic Buyer,True
4726,2980,3027,Technical Evaluator,False
4727,2891,3028,Technical Evaluator,False
4728,2138,3029,Blocker,False
4729,967,3029,Economic Buyer,True
4730,3,3030,Champion,True
4731,1820,3030,Executive Sponsor,True
4732,2450,3030,Economic Buyer,True
4733,717,3031,Champion,True
4734,44,3032,Coach,False
4735,2186,3032,Technical Evaluator,False
4736,1451,3032,Legal Reviewer,False
4737,1309,3033,Legal Reviewer,False
4738,1324,3033,Economic Buyer,True
4739,1692,3034,Executive Sponsor,True
4740,2719,3034,Technical Evaluator,False
4741,220,3035,Executive Sponsor,True
4742,2172,3036,End User,False
4743,1843,3037,Coach,False
4744,1151,3037,Technical Evaluator,False
4745,1447,3038,End User,False
4746,358,3038,Champion,True
4747,2176,3039,Technical Evaluator,False
4748,2219,3039,Coach,False
4749,2382,3040,Blocker,False
4750,1910,3041,Blocker,False
4751,1483,3042,Coach,False
4752,796,3043,Economic Buyer,True
4753,1491,3043,Champion,True
4754,300,3043,Coach,False
4755,2692,3044,End User,False
4756,2080,3045,Champion,True
4757,1702,3046,Technical Evaluator,False
4758,1901,3047,Economic Buyer,True
4759,2798,3047,Executive Sponsor,True
4760,1545,3048,Coach,False
4761,286,3048,Champion,True
4762,830,3049,Technical Evaluator,False
4763,588,3050,Executive Sponsor,True
4764,1351,3051,Legal Reviewer,False
4765,62,3052,End User,False
4766,60,3053,Legal Reviewer,False
4767,1552,3053,End User,False
4768,1046,3053,Champion,True
4769,1556,3054,Champion,True
4770,838,3055,Champion,True
4771,555,3056,Legal Reviewer,False
4772,2199,3057,Champion,True
4773,2621,3057,Legal Reviewer,False
4774,2694,3058,Blocker,False
4775,1055,3058,End User,False
4776,2449,3059,Executive Sponsor,True
4777,2652,2282,Blocker,False
4778,2159,2282,Champion,True
4779,2990,3061,Champion,True
4780,2949,3062,Champion,True
4781,1174,3062,Blocker,False
4782,1902,3062,End User,False
4783,455,3063,Blocker,False
4784,93,3063,Economic Buyer,True
4785,1076,3064,Executive Sponsor,True
4786,398,3064,Champion,True
4787,1318,3065,Technical Evaluator,False
4788,834,3066,Blocker,False
4789,1904,3067,Economic Buyer,True
4790,913,3067,Technical Evaluator,False
4791,1482,3067,Champion,True
4792,2323,3067,End User,False
4793,328,3068,Economic Buyer,True
4794,1852,3069,Legal Reviewer,False
4795,771,3070,Technical Evaluator,False
4796,1270,3071,Technical Evaluator,False
4797,2267,3072,Technical Evaluator,False
4798,1864,3072,Economic Buyer,True
4799,673,3072,End User,False
4800,1374,3073,Technical Evaluator,False
4801,364,3074,Technical Evaluator,False
4802,1686,3075,Champion,True
4803,2910,3076,Economic Buyer,True
4804,982,3076,Champion,True
4805,1630,3076,Executive Sponsor,True
4806,1004,3077,Economic Buyer,True
4807,2126,3078,Blocker,False
4808,2648,3078,Technical Evaluator,False
4809,1806,3079,Economic Buyer,True
4810,68,3079,Executive Sponsor,True
4811,1050,3080,Coach,False
4812,1010,3081,Coach,False
4813,386,3082,Economic Buyer,True
4814,1940,3082,Executive Sponsor,True
4815,1661,3083,Economic Buyer,True
4816,1060,3084,Champion,True
4817,246,3085,Economic Buyer,True
4818,2656,3085,End User,False
4819,1813,3086,Technical Evaluator,False
4820,2391,2286,Technical Evaluator,False
4821,582,2286,Champion,True
4822,1632,2286,Coach,False
4823,1079,3088,Executive Sponsor,True
4824,885,3089,Legal Reviewer,False
4825,518,3089,Coach,False
4826,218,3090,End User,False
4827,419,3091,Executive Sponsor,True
4828,1906,3092,Technical Evaluator,False
4829,2227,3093,Blocker,False
4830,1248,3093,Champion,True
4831,2799,3094,Legal Reviewer,False
4832,303,3094,Executive Sponsor,True
4833,1523,3094,End User,False
4834,1596,3094,Economic Buyer,True
4835,233,3095,End User,False
4836,1356,3095,Technical Evaluator,False
4837,935,3095,Economic Buyer,True
4838,2045,3096,Champion,True
4839,2228,3096,Executive Sponsor,True
4840,1125,3097,Executive Sponsor,True
4841,310,3097,Technical Evaluator,False
4842,1170,3098,Economic Buyer,True
4843,2002,3098,Technical Evaluator,False
4844,1125,3100,Coach,False
4845,2195,3101,Coach,False
4846,1665,3102,Technical Evaluator,False
4847,2880,3103,Blocker,False
4848,420,3104,Executive Sponsor,True
4849,1561,3104,Economic Buyer,True
4850,473,3105,End User,False
4851,891,3106,Executive Sponsor,True
4852,412,3107,Technical Evaluator,False
4853,2347,3107,End User,False
4854,564,3108,Technical Evaluator,False
4855,1414,3109,Economic Buyer,True
4856,2621,3110,End User,False
4857,2510,3111,Champion,True
4858,1429,3112,Executive Sponsor,True
4859,2059,3112,End User,False
4860,763,3112,Champion,True
4861,2056,3113,Economic Buyer,True
4862,202,3114,Legal Reviewer,False
4863,2460,3114,Technical Evaluator,False
4864,1700,3114,Blocker,False
4865,122,3115,Economic Buyer,True
4866,2573,3116,End User,False
4867,23,3117,Executive Sponsor,True
4868,1079,3118,Executive Sponsor,True
4869,825,486,Economic Buyer,True
4870,512,486,Technical Evaluator,False
4871,1502,3120,Champion,True
4872,1485,3121,Champion,True
4873,2570,3121,Coach,False
4874,2862,3122,Coach,False
4875,2833,3122,Legal Reviewer,False
4876,596,3122,Economic Buyer,True
4877,769,3123,Technical Evaluator,False
4878,2929,3123,Executive Sponsor,True
4879,1571,3123,Coach,False
4880,2244,3123,Champion,True
4881,2945,3124,Coach,False
4882,1003,3125,Coach,False
4883,2963,3126,End User,False
4884,2299,3127,Blocker,False
4885,2811,3127,Champion,True
4886,400,3128,Technical Evaluator,False
4887,1321,3129,Technical Evaluator,False
4888,1995,3130,Legal Reviewer,False
4889,2853,3131,Champion,True
4890,2763,3131,Technical Evaluator,False
4891,475,3132,Economic Buyer,True
4892,281,3132,Blocker,False
4893,2197,3133,Technical Evaluator,False
4894,253,3134,Legal Reviewer,False
4895,1209,3134,Technical Evaluator,False
4896,451,3134,Champion,True
4897,71,3135,Blocker,False
4898,2825,3135,Champion,True
4899,2258,3135,Legal Reviewer,False
4900,545,3136,Economic Buyer,True
4901,1082,3136,Technical Evaluator,False
4902,2148,3136,Champion,True
4903,1123,3137,Technical Evaluator,False
4904,929,3137,Champion,True
4905,2383,3138,Technical Evaluator,False
4906,1348,3138,Legal Reviewer,False
4907,922,3139,Blocker,False
4908,2446,3139,Coach,False
4909,576,3140,Technical Evaluator,False
4910,2911,3140,Legal Reviewer,False
4911,2488,3140,Coach,False
4912,344,3141,Economic Buyer,True
4913,971,3141,Champion,True
4914,2469,3141,End User,False
4915,1430,3142,End User,False
4916,2908,3143,Champion,True
4917,2692,3144,Technical Evaluator,False
4918,1655,3145,Technical Evaluator,False
4919,959,3146,Technical Evaluator,False
4920,420,3146,Legal Reviewer,False
4921,1854,3146,Champion,True
4922,471,3147,Executive Sponsor,True
4923,1453,3148,End User,False
4924,1974,3149,Technical Evaluator,False
4925,2475,3149,Champion,True
4926,1256,3149,Economic Buyer,True
4927,1852,3150,Legal Reviewer,False
4928,884,3151,Executive Sponsor,True
4929,1459,3152,End User,False
4930,2430,2378,Economic Buyer,True
4931,616,3154,End User,False
4932,2116,3154,Blocker,False
4933,2063,3154,Champion,True
4934,747,3154,Legal Reviewer,False
4935,1488,3155,End User,False
4936,2049,3156,Champion,True
4937,2947,3157,Champion,True
4938,2254,3158,Economic Buyer,True
4939,804,3159,Coach,False
4940,10,3159,Economic Buyer,True
4941,941,3159,Technical Evaluator,False
4942,921,3160,Champion,True
4943,2401,3160,Economic Buyer,True
4944,495,1883,Coach,False
4945,2724,3162,Legal Reviewer,False
4946,1713,3164,Economic Buyer,True
4947,242,3165,Blocker,False
4948,2105,3165,Economic Buyer,True
4949,1945,3166,Champion,True
4950,546,3167,Blocker,False
4951,1051,3167,Economic Buyer,True
4952,1038,3168,End User,False
4953,2746,3168,Technical Evaluator,False
4954,2437,3169,End User,False
4955,227,3169,Economic Buyer,True
4956,1405,3169,Coach,False
4957,2008,3169,Technical Evaluator,False
4958,1062,2257,Coach,False
4959,2037,2257,End User,False
4960,85,3171,Champion,True
4961,329,3171,Technical Evaluator,False
4962,2317,3172,Champion,True
4963,280,3172,Economic Buyer,True
4964,815,3174,Champion,True
4965,1939,3175,Champion,True
4966,680,3176,Champion,True
4967,8,3176,Technical Evaluator,False
4968,2190,3176,End User,False
4969,1515,3177,Technical Evaluator,False
4970,423,3177,Economic Buyer,True
4971,1265,3179,Technical Evaluator,False
4972,570,3179,Economic Buyer,True
4973,2256,3180,Legal Reviewer,False
4974,2016,3180,Technical Evaluator,False
4975,2930,3181,Champion,True
4976,7,3182,Champion,True
4977,808,3182,Legal Reviewer,False
4978,2460,3183,Technical Evaluator,False
4979,1795,3184,End User,False
4980,2458,3185,Technical Evaluator,False
4981,1323,3186,Coach,False
4982,1405,3187,Technical Evaluator,False
4983,435,3187,Champion,True
4984,1040,3188,End User,False
4985,2139,3188,Technical Evaluator,False
4986,2387,3190,Technical Evaluator,False
4987,2803,3191,Technical Evaluator,False
4988,2452,3192,Technical Evaluator,False
4989,380,3192,Economic Buyer,True
4990,2798,3193,Technical Evaluator,False
4991,1901,3193,Champion,True
4992,2437,3194,End User,False
4993,749,3195,Technical Evaluator,False
4994,2112,3196,Technical Evaluator,False
4995,1111,3196,End User,False
4996,2560,3197,Champion,True
4997,2421,3198,End User,False
4998,1665,3199,Technical Evaluator,False
4999,2420,3200,Blocker,False
5000,364,3201,Coach,False
5001,2383,3202,Economic Buyer,True
5002,1923,3203,Technical Evaluator,False
5003,1211,3203,Economic Buyer,True
5004,2023,3203,Legal Reviewer,False
5005,1410,3204,End User,False
5006,788,3205,Coach,False
5007,141,3206,Champion,True
5008,604,3207,End User,False
5009,2076,3208,Executive Sponsor,True
5010,2647,3208,Economic Buyer,True
5011,1517,3208,Champion,True
5012,19,3208,Technical Evaluator,False
5013,879,3209,Economic Buyer,True
5014,809,3210,Blocker,False
5015,914,3210,Economic Buyer,True
5016,217,3211,Coach,False
5017,2804,3212,End User,False
5018,155,3213,End User,False
5019,2948,3213,Economic Buyer,True
5020,147,3214,Coach,False
5021,1510,3215,Champion,True
5022,927,3215,End User,False
5023,2882,3215,Economic Buyer,True
5024,1633,3216,Technical Evaluator,False
5025,1835,3217,Coach,False
5026,2557,3218,Legal Reviewer,False
5027,2838,3219,Technical Evaluator,False
5028,1018,3220,Blocker,False
5029,2627,3221,Executive Sponsor,True
5030,152,3222,Blocker,False
5031,542,3223,End User,False
5032,2289,3225,Technical Evaluator,False
5033,2229,3225,Champion,True
5034,2011,3225,Legal Reviewer,False
5035,473,3226,Champion,True
5036,949,3227,Technical Evaluator,False
5037,241,3228,Economic Buyer,True
5038,2018,3228,End User,False
5039,378,3228,Legal Reviewer,False
5040,223,3229,Champion,True
5041,699,3229,Economic Buyer,True
5042,1430,3230,Technical Evaluator,False
5043,215,3231,Coach,False
5044,754,3232,Champion,True
5045,113,3234,Technical Evaluator,False
5046,2033,3234,Legal Reviewer,False
5047,548,3235,Technical Evaluator,False
5048,1562,3235,Executive Sponsor,True
5049,834,492,Legal Reviewer,False
5050,2395,3237,Champion,True
5051,2869,3237,Executive Sponsor,True
5052,1193,3237,Economic Buyer,True
5053,176,3238,Technical Evaluator,False
5054,2074,3239,Champion,True
5055,22,3240,Technical Evaluator,False
5056,894,3240,Champion,True
5057,327,3241,Legal Reviewer,False
5058,1426,3242,Executive Sponsor,True
5059,2894,3243,Champion,True
5060,1773,3244,End User,False
5061,2762,3244,Blocker,False
5062,1932,3245,End User,False
5063,1778,3245,Champion,True
5064,1494,3246,Legal Reviewer,False
5065,843,3247,Technical Evaluator,False
5066,203,3247,Economic Buyer,True
5067,2560,3248,Executive Sponsor,True
5068,737,3249,Coach,False
5069,1029,3250,Technical Evaluator,False
5070,1560,3250,End User,False
5071,645,3251,Champion,True
5072,2979,3252,Champion,True
5073,2813,3253,Champion,True
5074,1181,3254,Technical Evaluator,False
