opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
2003,162,6,Pinnacle Services - Platform Deal,Negotiation,10047,2022-12-06,2022-04-13,Outbound - SDR,Commit,False,False,,,50,Contract signing,New Business,2022-04-13T00:00:00
2004,568,8,Zenith Dynamics - New Business,Prospecting,37764,2023-10-08,2023-08-13,Outbound - AE,Pipeline,False,False,Open Source Alternative,,28,Schedule demo,New Business,2023-08-13T00:00:00
2005,700,15,Catalyst Networks - Initial License,Proposal,17098,2024-12-13,2024-09-12,Webinar,Best Case,False,False,CompetitorC,,52,,New Business,2024-09-12T00:00:00
2006,966,7,Horizon Corp - Platform Deal,Closed Lost,39508,2024-12-31,2024-08-02,Event,Omitted,False,True,CompetitorD,Timing,55,,New Business,2024-08-02T00:00:00
2007,621,16,Fusion Corp - Initial License,Closed Won,622991,2024-12-03,2024-06-16,Product-Led,Closed,True,True,CompetitorE,,58,,New Business,2024-06-16T00:00:00
2008,562,3,Vanguard Software - Initial License,Closed Lost,45607,2024-12-31,2024-11-03,Outbound - AE,Omitted,False,True,,Budget Cut,45,,New Business,2024-11-03T00:00:00
2009,149,15,Quantum Labs - Initial License,Closed Lost,15890,2024-12-31,2024-12-10,Outbound - SDR,Omitted,False,True,,Price,22,,New Business,2024-12-10T00:00:00
2010,451,11,Nova Digital - Platform Deal,Negotiation,595669,2025-02-13,2024-12-16,Product-Led,Commit,False,False,,,35,Legal review,New Business,2024-12-16T00:00:00
2011,416,13,Vertex Enterprises - Initial License,Prospecting,26187,2023-09-11,2023-01-03,Outbound - AE,Pipeline,False,False,,,31,Executive alignment,New Business,2023-01-03T00:00:00
365,702,4,Pacific Systems - New Business,Qualification,,2025-05-25,2024-12-30,Inbound - Web,Best Case,False,False,,,17,,New Business,2024-12-30T00:00:00
2013,713,11,Horizon Holdings - Initial License,Closed Won,24513,2023-09-27,2023-08-20,Event,Closed,True,True,,,25,,New Business,2023-08-20T00:00:00
2014,896,8,Elevate Networks - Initial License,Qualification,131121,2025-06-19,2024-10-22,Outbound - SDR,Best Case,False,False,CompetitorE,,27,Technical review,New Business,2024-10-22T00:00:00
2015,323,16,Zenith Partners - Platform Deal,Discovery,669552,2025-06-10,2024-12-08,Outbound - AE,Pipeline,False,False,CompetitorA,,62,Legal review,New Business,2024-12-08T00:00:00
2016,251,15,Nexus Enterprises - Platform Deal,Negotiation,52201,2025-08-06,2024-12-10,Product-Led,Commit,False,False,CompetitorA,,16,Contract signing,New Business,2024-12-10T00:00:00
2017,903,7,Nova Enterprises - Initial License,Qualification,79774,2025-05-29,2024-12-22,Inbound - Web,Best Case,False,False,,,48,Send proposal,New Business,2024-12-22T00:00:00
2018,389,13,Horizon Technologies - Platform Deal,Negotiation,71213,2025-03-11,2024-09-14,Inbound - Content,Commit,False,False,,,41,Reference call,New Business,2024-09-14T00:00:00
2019,318,6,Summit Labs - Initial License,Prospecting,166885,2023-12-17,2023-05-10,Outbound - AE,Pipeline,False,False,CompetitorD,,15,Send proposal,New Business,2023-05-10T00:00:00
2020,831,3,Zenith Dynamics - Platform Deal,Negotiation,819550,2022-11-02,2022-05-08,Event,Commit,False,False,CompetitorB,,26,Contract signing,New Business,2022-05-08T00:00:00
2021,993,14,Vertex Partners - Initial License,Qualification,189414,2023-09-27,2023-05-21,Webinar,Best Case,False,False,CompetitorD,,54,,New Business,2023-05-21T00:00:00
2022,878,6,Catalyst Systems - New Business,Discovery,,2024-04-18,2024-02-18,Inbound - Content,Pipeline,False,False,,,22,Contract signing,New Business,2024-02-18T00:00:00
2023,278,2,Vanguard Technologies - New Business,Prospecting,53949,2025-05-27,2024-12-18,Inbound - Web,Pipeline,False,False,Open Source Alternative,,2,POC setup,New Business,2024-12-18T00:00:00
2024,958,12,Pinnacle Digital - New Business,Discovery,176195,2021-12-08,2021-07-18,Inbound - Content,Pipeline,False,False,CompetitorC,,45,Technical review,New Business,2021-07-18T00:00:00
2025,902,15,Pinnacle Platforms - Additional Seats,Closed Won,29334,2024-10-28,2024-07-25,Product-Led,Closed,True,True,CompetitorB,,37,,Expansion,2024-07-25T00:00:00
2026,160,5,Pacific Systems - New Business,Closed Lost,9396,2024-12-31,2024-10-20,Partner Referral,Omitted,False,True,,Competitor,16,,New Business,2024-10-20T00:00:00
2027,6,1,Nova Holdings - Platform Deal,Qualification,11889,2024-12-05,2024-06-20,Product-Led,Best Case,False,False,,,24,Contract signing,New Business,2024-06-20T00:00:00
2028,190,11,Pinnacle Digital - Initial License,Qualification,175024,2022-12-19,2022-10-01,Webinar,Best Case,False,False,CompetitorB,,15,Send proposal,New Business,2022-10-01T00:00:00
2029,119,3,Optima Partners - Initial License,Discovery,45104,2023-12-26,2023-07-25,Product-Led,Pipeline,False,False,CompetitorD,,23,Reference call,New Business,2023-07-25T00:00:00
2030,548,10,Quantum Holdings - Initial License,Prospecting,44998,2024-05-08,2023-08-27,Outbound - AE,Pipeline,False,False,,,20,Contract signing,New Business,2023-08-27T00:00:00
2031,468,10,Vertex Solutions - Renewal,Closed Won,436867,2024-06-23,2024-01-03,Partner Referral,Closed,True,True,,,53,,Renewal,2024-01-03T00:00:00
2032,578,1,Elevate Partners - New Business,Closed Lost,10368,2023-09-16,2023-07-01,Outbound - AE,Omitted,False,True,CompetitorB,Budget Cut,6,,New Business,2023-07-01T00:00:00
1208,533,12,Fusion Networks - Platform Deal,Proposal,23643,2023-01-14,2022-06-12,Product-Led,Best Case,False,False,,,7,Legal review,New Business,2022-06-12T00:00:00
2034,528,4,Zenith Partners - Platform Deal,Negotiation,1069264,2024-12-21,2024-09-15,Outbound - SDR,Commit,False,False,CompetitorB,,47,Legal review,New Business,2024-09-15T00:00:00
2035,958,12,Pinnacle Digital - Initial License,Discovery,34090,2025-02-10,2024-12-31,Partner Referral,Pipeline,False,False,,,14,POC setup,New Business,2024-12-31T00:00:00
2036,511,16,Nexus Analytics - Platform Deal,Qualification,8933,2025-02-10,2024-09-08,Outbound - SDR,Best Case,False,False,,,6,,New Business,2024-09-08T00:00:00
2037,891,12,Synergy Networks - Initial License,Closed Lost,95480,2024-07-15,2024-02-03,Outbound - SDR,Omitted,False,True,,Budget Cut,37,,New Business,2024-02-03T00:00:00
2038,995,7,Vanguard Labs - Platform Deal,Proposal,48518,2025-05-09,2024-10-12,Event,Best Case,False,False,Open Source Alternative,,38,Reference call,New Business,2024-10-12T00:00:00
2039,623,10,Summit Platforms - New Business,Negotiation,27943,2024-03-30,2023-09-28,Outbound - AE,Commit,False,False,CompetitorA,,61,Send proposal,New Business,2023-09-28T00:00:00
2040,393,6,Vertex Holdings - New Business,Closed Lost,145222,2024-12-31,2024-12-27,Webinar,Omitted,False,True,,Feature Gap,47,,New Business,2024-12-27T00:00:00
2041,440,1,Acme Systems - Initial License,Proposal,537045,2025-08-31,2024-12-16,Inbound - Web,Best Case,False,False,Open Source Alternative,,27,,New Business,2024-12-16T00:00:00
2042,168,2,Catalyst Platforms - Platform Deal,Qualification,26408,2024-09-10,2024-02-04,Outbound - AE,Best Case,False,False,CompetitorE,,43,,New Business,2024-02-04T00:00:00
2043,632,5,Optima Solutions - Initial License,Discovery,49291,2022-04-24,2021-10-15,Webinar,Pipeline,False,False,Open Source Alternative,,56,Send proposal,New Business,2021-10-15T00:00:00
2044,671,8,Vanguard Technologies - Initial License,Prospecting,,2023-05-15,2023-04-14,Event,Pipeline,False,False,Open Source Alternative,,11,Contract signing,New Business,2023-04-14T00:00:00
2045,825,8,Apex Enterprises - New Business,Qualification,27463,2024-12-18,2024-11-03,Outbound - AE,Best Case,False,False,Open Source Alternative,,34,Send proposal,New Business,2024-11-03T00:00:00
2046,990,7,Elevate Technologies - Initial License,Closed Lost,53954,2023-12-18,2023-05-17,Webinar,Omitted,False,True,,Feature Gap,23,,New Business,2023-05-17T00:00:00
2047,615,2,Optima Services - Initial License,Discovery,912663,2023-08-30,2023-05-12,Outbound - AE,Pipeline,False,False,Open Source Alternative,,27,POC setup,New Business,2023-05-12T00:00:00
2048,726,4,Zenith Dynamics - Initial License,Closed Lost,38362,2022-09-28,2022-07-03,Event,Omitted,False,True,CompetitorC,Price,5,,New Business,2022-07-03T00:00:00
2049,858,14,Quantum Technologies - Platform Deal,Prospecting,82823,2024-05-26,2024-03-07,Partner Referral,Pipeline,False,False,CompetitorD,,41,,New Business,2024-03-07T00:00:00
2050,785,4,Elevate Digital - Initial License,Discovery,25200,2022-11-17,2022-10-11,Outbound - SDR,Pipeline,False,False,Open Source Alternative,,16,Technical review,New Business,2022-10-11T00:00:00
2051,764,6,Pinnacle Corp - Platform Deal,Prospecting,78778,2022-04-06,2021-08-09,Inbound - Content,Pipeline,False,False,CompetitorB,,29,,New Business,2021-08-09T00:00:00
2052,249,14,Acme Digital - New Business,Discovery,34186,2025-05-16,2024-09-11,Inbound - Content,Pipeline,False,False,CompetitorB,,1,Executive alignment,New Business,2024-09-11T00:00:00
2053,745,11,Vanguard Software - Initial License,Negotiation,44685,2023-01-06,2022-11-17,Inbound - Web,Commit,False,False,CompetitorE,,37,Reference call,New Business,2022-11-17T00:00:00
2054,981,10,Global Inc - Platform Deal,Prospecting,35838,2025-04-19,2024-08-26,Product-Led,Pipeline,False,False,Open Source Alternative,,51,,New Business,2024-08-26T00:00:00
2055,831,8,Zenith Dynamics - Platform Deal,Qualification,989302,2025-04-18,2024-10-03,Event,Best Case,False,False,,,49,Technical review,New Business,2024-10-03T00:00:00
2056,546,7,Velocity Inc - Platform Deal,Closed Won,,2023-06-26,2023-05-12,Product-Led,Closed,True,True,CompetitorA,,34,,New Business,2023-05-12T00:00:00
160,132,7,Fusion Digital - Initial License,Closed Lost,,2024-12-20,2024-08-05,Event,Omitted,False,True,CompetitorE,Budget Cut,25,,New Business,2024-08-05T00:00:00
2058,126,3,Nexus Networks - Initial License,Proposal,70928,2024-10-29,2024-09-01,Outbound - SDR,Best Case,False,False,CompetitorE,,24,Legal review,New Business,2024-09-01T00:00:00
2059,418,12,Fusion Systems - Initial License,Prospecting,18506,2021-10-20,2021-11-02,Inbound - Content,Pipeline,False,False,,,2,Legal review,New Business,2021-11-02T00:00:00
2060,459,5,Velocity Dynamics - Platform Deal,Prospecting,36645,2025-04-19,2024-07-28,Inbound - Content,Pipeline,False,False,CompetitorA,,2,Send proposal,New Business,2024-07-28T00:00:00
2061,344,12,Optima Corp - Initial License,Qualification,24698,2025-04-22,2024-10-27,Event,Best Case,False,False,CompetitorD,,49,Legal review,New Business,2024-10-27T00:00:00
2062,502,14,Elevate Services - New Business,Negotiation,144400,2024-10-28,2024-09-25,Inbound - Web,Commit,False,False,CompetitorD,,3,Executive alignment,New Business,2024-09-25T00:00:00
2063,712,10,Vertex Solutions - Initial License,Prospecting,107094,2025-08-24,2024-12-15,Outbound - AE,Pipeline,False,False,CompetitorB,,40,Executive alignment,New Business,2024-12-15T00:00:00
2064,420,11,Nexus Systems - Platform Deal,Proposal,27406,2024-07-26,2023-12-10,Webinar,Best Case,False,False,CompetitorE,,15,Schedule demo,New Business,2023-12-10T00:00:00
2065,330,15,Vertex Partners - New Business,Discovery,,2025-05-16,2024-10-09,Partner Referral,Pipeline,False,False,,,45,Legal review,New Business,2024-10-09T00:00:00
2066,546,10,Velocity Inc - New Business,Qualification,82133,2025-02-04,2024-10-27,Product-Led,Best Case,False,False,CompetitorC,,15,Schedule demo,New Business,2024-10-27T00:00:00
2067,788,13,Pacific Platforms - New Business,Negotiation,220482,2024-10-11,2024-11-06,Partner Referral,Commit,False,False,,,67,,New Business,2024-11-06T00:00:00
2068,310,9,Optima Systems - New Business,Discovery,544587,2023-05-06,2022-12-09,Product-Led,Pipeline,False,False,CompetitorD,,56,Contract signing,New Business,2022-12-09T00:00:00
2069,368,12,Zenith Dynamics - Initial License,Closed Lost,63938,2023-12-01,2023-05-14,Webinar,Omitted,False,True,CompetitorB,No Decision,62,,New Business,2023-05-14T00:00:00
2070,377,1,Atlas Systems - New Business,Discovery,132335,2023-12-11,2023-09-09,Outbound - AE,Pipeline,False,False,CompetitorD,,14,Schedule demo,New Business,2023-09-09T00:00:00
2071,378,10,Vanguard Networks - Platform Deal,Closed Lost,262733,2023-01-31,2022-10-06,Inbound - Content,Omitted,False,True,CompetitorB,Champion Left,45,,New Business,2022-10-06T00:00:00
2072,842,6,Velocity Partners - New Business,Prospecting,121086,2024-04-20,2023-09-14,Partner Referral,Pipeline,False,False,CompetitorD,,35,Contract signing,New Business,2023-09-14T00:00:00
2073,153,13,Acme Software - New Business,Closed Lost,172721,2024-12-31,2024-10-03,Partner Referral,Omitted,False,True,CompetitorB,Lost to Status Quo,73,,New Business,2024-10-03T00:00:00
2074,416,13,Vertex Enterprises - New Business,Proposal,47316,2024-07-20,2024-04-01,Webinar,Best Case,False,False,,,10,,New Business,2024-04-01T00:00:00
2075,451,11,Nova Digital - Platform Deal,Discovery,969321,2024-04-19,2024-01-14,Inbound - Web,Pipeline,False,False,,,1,Reference call,New Business,2024-01-14T00:00:00
2076,309,3,Quantum Inc - Platform Deal,Qualification,98558,2021-04-20,2020-12-01,Inbound - Content,Best Case,False,False,CompetitorA,,4,Schedule demo,New Business,2020-12-01T00:00:00
2077,17,5,Pacific Labs - Platform Deal,Closed Won,149083,2024-05-17,2024-04-10,Partner Referral,Closed,True,True,,,21,,New Business,2024-04-10T00:00:00
2078,854,1,Synergy Labs - New Business,Negotiation,49466,2024-01-15,2023-05-07,Event,Commit,False,False,CompetitorA,,2,POC setup,New Business,2023-05-07T00:00:00
2079,241,4,Nexus Dynamics - New Business,Proposal,247677,2024-09-05,2024-04-19,,Best Case,False,False,CompetitorC,,33,Send proposal,New Business,2024-04-19T00:00:00
2080,922,16,Vanguard Services - New Business,Discovery,33342,2025-01-09,2024-11-19,Product-Led,Pipeline,False,False,,,33,Technical review,New Business,2024-11-19T00:00:00
2081,659,4,Vanguard Platforms - Platform Deal,Discovery,150315,2024-12-22,2024-06-25,Webinar,Pipeline,False,False,Open Source Alternative,,56,Schedule demo,New Business,2024-06-25T00:00:00
2082,525,13,Catalyst Holdings - Initial License,Prospecting,142949,2025-03-01,2024-10-24,Product-Led,Pipeline,False,False,,,55,,New Business,2024-10-24T00:00:00
2083,775,8,Nexus Partners - Platform Deal,Discovery,155386,2024-05-25,2024-04-21,Outbound - AE,Pipeline,False,False,Open Source Alternative,,39,Reference call,New Business,2024-04-21T00:00:00
2084,604,4,Velocity Networks - Platform Deal,Qualification,101506,2025-05-20,2024-10-13,Inbound - Content,Best Case,False,False,CompetitorC,,44,Send proposal,New Business,2024-10-13T00:00:00
2085,763,3,Quantum Software - New Business,Qualification,69716,2023-12-27,2023-04-24,Webinar,Best Case,False,False,Open Source Alternative,,17,Technical review,New Business,2023-04-24T00:00:00
571,80,7,Catalyst Digital - Initial License,Closed Lost,88250,2024-11-25,2024-09-06,Outbound - SDR,Omitted,False,True,,Price,31,,New Business,2024-09-06T00:00:00
2087,335,16,Pacific Digital - Initial License,Discovery,34693,2025-04-25,2024-11-04,Inbound - Web,Pipeline,False,False,,,1,Technical review,New Business,2024-11-04T00:00:00
2088,678,8,Fusion Partners - Initial License,Qualification,452454,2024-03-19,2024-01-15,Partner Referral,Best Case,False,False,CompetitorC,,21,Reference call,New Business,2024-01-15T00:00:00
2089,341,14,Elevate Digital - Initial License,Proposal,163678,2021-09-26,2021-06-04,Outbound - AE,Best Case,False,False,,,10,Contract signing,New Business,2021-06-04T00:00:00
2090,89,3,Quantum Systems - Platform Deal,Closed Lost,5693,2024-11-15,2024-10-12,Partner Referral,Omitted,False,True,,Competitor,22,,New Business,2024-10-12T00:00:00
2091,159,10,Horizon Systems - New Business,Discovery,476838,2024-09-30,2024-01-20,Product-Led,Pipeline,False,False,,,69,POC setup,New Business,2024-01-20T00:00:00
2092,780,13,Fusion Digital - Initial License,Discovery,749603,2023-06-26,2022-12-03,Inbound - Content,Pipeline,False,False,,,9,Executive alignment,New Business,2022-12-03T00:00:00
2093,435,3,Nexus Technologies - Initial License,Proposal,107457,2023-06-16,2023-05-16,Product-Led,Best Case,False,False,,,17,POC setup,New Business,2023-05-16T00:00:00
2094,177,11,Vertex Labs - Initial License,Negotiation,787709,2022-01-28,2021-10-30,Outbound - SDR,Commit,False,False,,,37,Reference call,New Business,2021-10-30T00:00:00
2095,465,13,Pacific Corp - Initial License,Negotiation,122407,2025-06-17,2024-11-06,Webinar,Commit,False,False,CompetitorC,,77,Schedule demo,New Business,2024-11-06T00:00:00
2096,34,5,Zenith Analytics - New Business,Qualification,37219,2023-07-20,2023-03-02,Event,Best Case,False,False,,,35,Legal review,New Business,2023-03-02T00:00:00
2097,905,4,Vanguard Technologies - New Business,Prospecting,48490,2024-01-21,2023-11-03,Product-Led,Pipeline,False,False,CompetitorB,,6,Send proposal,New Business,2023-11-03T00:00:00
2098,686,6,Horizon Platforms - Initial License,Proposal,60797,2021-11-12,2021-10-10,Outbound - SDR,Best Case,False,False,CompetitorD,,34,Reference call,New Business,2021-10-10T00:00:00
2099,281,7,Horizon Systems - Platform Deal,Closed Lost,31274,2024-09-12,2024-10-05,Event,Omitted,False,True,CompetitorB,Price,40,,New Business,2024-10-05T00:00:00
2100,762,8,Nexus Enterprises - New Business,Discovery,25095,2022-12-03,2022-08-07,,Pipeline,False,False,,,60,Reference call,New Business,2022-08-07T00:00:00
2101,498,8,Catalyst Labs - New Business,Prospecting,6192,2023-05-17,2023-03-18,Outbound - SDR,Pipeline,False,False,CompetitorA,,19,,New Business,2023-03-18T00:00:00
2102,625,8,Pacific Networks - Expansion,Prospecting,10098,2024-12-14,2024-10-02,Event,Pipeline,False,False,CompetitorA,,1,Send proposal,Expansion,2024-10-02T00:00:00
2103,78,3,Zenith Partners - New Business,Qualification,376889,2024-11-01,2024-02-09,Event,Best Case,False,False,CompetitorB,,1,Contract signing,New Business,2024-02-09T00:00:00
