tracker_id,call_id,tracker_name,tracker_category,mention_count
11829,5090,Objection - Need More Stakeholder Buy-in,Objection,2
11830,5090,Budget - Approved,Budget,5
11831,5091,POC Requested,Buying Signal,3
11832,5091,Budget - Approved,Budget,6
11833,5092,Objection - Too Complex,Objection,5
11834,5092,Pricing - Enterprise Tier,Pricing,8
11835,5093,,,8
11836,5093,Discount - End of Quarter,Discount,6
11837,5094,Risk - Budget Freeze,Risk,2
11838,5094,Competitor - CompetitorD,Competitor,2
11839,5094,Risk - Stakeholder Pushback,Risk,7
11840,5094,Risk - Legal Blockers,Risk,3
11841,5094,Competitor - CompetitorB,Competitor,4
11842,5095,Pricing - Compared to Competitor,Pricing,3
11843,5095,Technical - Custom Workflow Needs,Technical,-3
11844,5095,Competitor - CompetitorA,Competitor,6
11845,5096,Security - GDPR Compliance,Security,1
11846,5096,Pricing - Requested Quote,Pricing,2
11847,5096,Decision Timeline Confirmed,Buying Signal,8
11848,5096,Risk - No Decision Likely,Risk,6
11849,5097,Next Steps Discussed,Buying Signal,3
11850,5099,Risk - Stakeholder Pushback,Risk,8
11851,5099,Risk - Competitor Evaluation,Risk,8
11852,5100,Discount - Competitive Match,Discount,8
11853,5100,Budget - Freeze Mentioned,Budget,5
11854,5100,Pricing - Volume Discount,Pricing,8
11855,5100,Competitor - CompetitorA,Competitor,3
11856,5101,Budget - Reallocating Funds,Budget,8
11857,5101,Procurement Process Started,Buying Signal,8
11858,5101,Budget - Freeze Mentioned,Budget,8
11859,5102,Discount - Multi-Year Ask,Discount,2
11860,5102,Decision Maker Involved,Buying Signal,1
11861,5102,Risk - Budget Freeze,Risk,3
11862,5102,Security - Penetration Testing,Security,7
11863,5102,Pricing - Enterprise Tier,Pricing,6
11864,5103,Next Steps Discussed,Buying Signal,6
11865,5103,Competitor - CompetitorC,Competitor,5
11866,5103,Pricing - Enterprise Tier,Pricing,8
11867,5103,Competitor - CompetitorB,Competitor,4
11868,5104,Objection - Too Complex,Objection,7
11869,5104,Discount - Competitive Match,Discount,6
11870,5105,Technical - Performance Requirements,Technical,7
11871,5105,Competitor - CompetitorE,Competitor,4
11872,5105,Contract Review Started,Buying Signal,5
11873,5106,Budget - Freeze Mentioned,Budget,2
11874,5106,,,8
11875,5106,Risk - Legal Blockers,Risk,2
11876,5107,Risk - Champion Leaving,Risk,1
11877,5108,Risk - Stakeholder Pushback,Risk,4
11878,5108,Competitor - Open Source Alternative,Competitor,3
11879,5108,Technical - Performance Requirements,Technical,6
11880,5109,Competitor - CompetitorA,Competitor,3
11881,5109,Discount - Competitive Match,Discount,6
11882,5109,Security - SSO Requirement,Security,1
11883,5109,Security - SOC2 Compliance,Security,4
11884,5109,Objection - Team Adoption Concern,Objection,2
11885,5109,Technical - Performance Requirements,Technical,3
11886,5110,Contract Review Started,Buying Signal,5
11887,5110,Procurement Process Started,Buying Signal,1
11888,5110,Next Steps Discussed,Buying Signal,5
11889,5110,Technical - Performance Requirements,Technical,7
11890,5110,Risk - Budget Freeze,Risk,7
11891,5113,Next Steps Discussed,Buying Signal,1
11892,5113,Risk - Budget Freeze,Risk,6
11893,5113,Competitor - CompetitorE,Competitor,5
11894,5116,Objection - Too Complex,Objection,2
11895,5116,Risk - Delayed Timeline,Risk,4
11896,5116,Competitor - CompetitorA,Competitor,4
11897,5117,Objection - Missing Feature,Objection,5
11898,5117,Competitor - CompetitorA,Competitor,-7
11899,5117,Risk - No Decision Likely,Risk,-8
11900,5117,Risk - Legal Blockers,Risk,5
11901,5117,Risk - Champion Leaving,Risk,1
11902,5117,Security - Data Residency,Security,4
11903,5119,Competitor - Open Source Alternative,Competitor,8
11904,5119,Technical - Performance Requirements,Technical,7
11905,5120,Budget - Approved,Budget,5
11906,5120,Technical - Performance Requirements,Technical,3
11907,5120,Risk - Delayed Timeline,Risk,6
11908,5122,Competitor - CompetitorC,Competitor,4
11909,5122,Pricing - Requested Quote,Pricing,4
11910,5122,Pricing - Compared to Competitor,Pricing,1
11911,5125,,,7
11912,5125,Competitor - CompetitorB,Competitor,8
11913,5125,Procurement Process Started,Buying Signal,5
11914,5125,Pricing - Too Expensive Objection,Pricing,2
11915,5126,Pricing - Too Expensive Objection,Pricing,8
11916,5126,Pricing - Volume Discount,Pricing,5
11917,5126,Technical - Data Migration Plan,Technical,2
11918,5128,Budget - Approved,Budget,5
11919,5128,Competitor - CompetitorD,Competitor,4
11920,5128,Competitor - CompetitorC,Competitor,2
11921,5128,Security - Penetration Testing,Security,6
11922,5128,Pricing - Requested Quote,Pricing,5
11923,5128,Discount - Multi-Year Ask,Discount,7
11924,5128,Competitor - CompetitorE,Competitor,6
11925,5129,Pricing - Too Expensive Objection,Pricing,2
11926,5129,Budget - Freeze Mentioned,Budget,3
11927,5129,Risk - Delayed Timeline,Risk,5
11928,5129,Objection - Switching Cost,Objection,6
11929,5129,Competitor - CompetitorA,Competitor,6
11930,5130,Objection - Need More Stakeholder Buy-in,Objection,6
11931,5131,Reference Call Requested,Buying Signal,1
11932,5133,Objection - Switching Cost,Objection,3
11933,5136,POC Requested,Buying Signal,3
11934,5137,Contract Review Started,Buying Signal,7
11935,5137,Objection - Need More Stakeholder Buy-in,Objection,8
11936,5137,Pricing - Too Expensive Objection,Pricing,8
11937,5137,Discount - Multi-Year Ask,Discount,8
11938,5137,Pricing - Volume Discount,Pricing,3
11939,5138,POC Requested,Buying Signal,7
11940,5139,Objection - Team Adoption Concern,Objection,8
11941,5139,Competitor - CompetitorD,Competitor,5
11942,5139,Decision Maker Involved,Buying Signal,7
11943,5140,Pricing - Too Expensive Objection,Pricing,4
11944,5140,Reference Call Requested,Buying Signal,4
11945,5140,Competitor - CompetitorB,Competitor,4
11946,5140,Technical - Custom Workflow Needs,Technical,7
11947,5142,Next Steps Discussed,Buying Signal,3
11948,5144,Pricing - Requested Quote,Pricing,8
11949,5144,Technical - Custom Workflow Needs,Technical,8
11950,5144,Competitor - CompetitorA,Competitor,4
11951,5144,Pricing - Volume Discount,Pricing,8
11952,5144,Objection - Too Complex,Objection,7
11953,5145,Objection - Team Adoption Concern,Objection,3
11954,5145,Budget - Freeze Mentioned,Budget,3
11955,5145,Competitor - Open Source Alternative,Competitor,8
11956,5145,Competitor - CompetitorD,Competitor,6
11957,5145,Competitor - CompetitorA,Competitor,8
11958,5146,Technical - SSO / SAML Setup,Technical,3
11959,5147,Security - Penetration Testing,Security,7
11960,5147,Risk - No Decision Likely,Risk,1
11961,5147,Pricing - Volume Discount,Pricing,3
11962,5147,Next Steps Discussed,Buying Signal,6
11963,5149,,,5
11964,5149,,,1
11965,5149,Competitor - CompetitorB,Competitor,2
11966,5151,POC Requested,Buying Signal,2
11967,5151,Competitor - CompetitorD,Competitor,1
11968,5151,Competitor - CompetitorC,Competitor,7
11969,5151,Discount - End of Quarter,Discount,6
11970,5152,Budget - Approved,Budget,7
11971,5152,Risk - Legal Blockers,Risk,6
11972,5152,Budget - Needs Approval,Budget,2
11973,5152,Pricing - Compared to Competitor,Pricing,8
11974,5153,Technical - Custom Workflow Needs,Technical,8
11975,5153,Objection - Team Adoption Concern,Objection,3
11976,5153,Risk - No Decision Likely,Risk,4
11977,5154,,,7
11978,5154,Competitor - CompetitorC,Competitor,3
11979,5154,Discount - End of Quarter,Discount,3
11980,5154,Budget - Needs Approval,Budget,1
11981,5154,Pricing - Enterprise Tier,Pricing,7
11982,5155,Risk - Stakeholder Pushback,Risk,8
11983,5155,Discount - Multi-Year Ask,Discount,6
11984,5155,Pricing - Volume Discount,Pricing,2
11985,5155,Technical - Performance Requirements,Technical,3
11986,5155,Competitor - CompetitorA,Competitor,8
11987,5157,Pricing - Volume Discount,Pricing,2
11988,5158,Budget - Freeze Mentioned,Budget,6
11989,5158,Pricing - Too Expensive Objection,Pricing,1
11990,5158,Objection - Team Adoption Concern,Objection,1
11991,5159,Decision Maker Involved,Buying Signal,7
11992,5159,Security - GDPR Compliance,Security,-7
11993,5159,Objection - Team Adoption Concern,Objection,5
11994,5159,Security - SSO Requirement,Security,-4
11995,5159,Next Steps Discussed,Buying Signal,2
11996,5160,Budget - Needs Approval,Budget,7
11997,5160,Objection - Switching Cost,Objection,8
11998,5160,Competitor - CompetitorD,Competitor,1
11999,5160,Objection - Team Adoption Concern,Objection,6
12000,5160,Risk - Competitor Evaluation,Risk,5
12001,5162,Budget - Freeze Mentioned,Budget,4
12002,5162,Risk - Legal Blockers,Risk,4
12003,5162,Security - SOC2 Compliance,Security,7
12004,5162,POC Requested,Buying Signal,4
12005,5162,Risk - Budget Freeze,Risk,7
12006,5163,Discount - Multi-Year Ask,Discount,3
12007,5163,Budget - Reallocating Funds,Budget,8
12008,5163,Pricing - Compared to Competitor,Pricing,5
12009,5163,Next Steps Discussed,Buying Signal,6
12010,5166,Budget - Freeze Mentioned,Budget,3
12011,5166,Reference Call Requested,Buying Signal,1
12012,5166,Next Steps Discussed,Buying Signal,1
12013,5166,Competitor - CompetitorC,Competitor,2
12014,5166,POC Requested,Buying Signal,6
12015,5169,Pricing - Requested Quote,Pricing,3
12016,5169,Competitor - CompetitorE,Competitor,8
12017,5170,Competitor - Open Source Alternative,Competitor,5
12018,5170,Objection - Too Complex,Objection,3
12019,5170,Pricing - Enterprise Tier,Pricing,5
12020,5170,Pricing - Volume Discount,Pricing,7
12021,5170,Budget - Reallocating Funds,Budget,8
12022,5170,Risk - Legal Blockers,Risk,3
12023,5171,Next Steps Discussed,Buying Signal,8
12024,5171,Budget - Approved,Budget,2
12025,5171,Contract Review Started,Buying Signal,4
12026,5171,Competitor - CompetitorB,Competitor,6
12027,5171,Technical - Custom Workflow Needs,Technical,5
12028,5171,Objection - Team Adoption Concern,Objection,2
12029,5171,Security - Data Residency,Security,4
12030,5173,Competitor - CompetitorD,Competitor,2
12031,5173,Security - SSO Requirement,Security,6
12032,5173,Risk - Competitor Evaluation,Risk,1
12033,5174,Risk - No Decision Likely,Risk,5
12034,5174,Budget - Approved,Budget,2
12035,5174,Contract Review Started,Buying Signal,5
12036,5174,Risk - Delayed Timeline,Risk,1
12037,5175,Competitor - CompetitorA,Competitor,2
12038,5175,Budget - Reallocating Funds,Budget,3
12039,5175,Objection - Need More Stakeholder Buy-in,Objection,2
12040,5175,Security - SOC2 Compliance,Security,3
12041,5175,,,5
12042,5175,Contract Review Started,Buying Signal,3
12043,5175,Technical - Performance Requirements,Technical,1
12044,5176,POC Requested,Buying Signal,5
12045,5176,Contract Review Started,Buying Signal,6
12046,5177,Objection - Need More Stakeholder Buy-in,Objection,4
12047,5177,Decision Timeline Confirmed,Buying Signal,8
12048,5177,Objection - Missing Feature,Objection,8
12049,5179,Budget - Reallocating Funds,Budget,7
12050,5179,Objection - Switching Cost,Objection,7
12051,5179,Decision Timeline Confirmed,Buying Signal,7
12052,5179,Pricing - Requested Quote,Pricing,1
12053,5180,Discount - Multi-Year Ask,Discount,6
12054,5180,Security - Data Residency,Security,4
12055,5180,Pricing - Enterprise Tier,Pricing,4
12056,5180,Decision Timeline Confirmed,Buying Signal,6
12057,5180,Pricing - Volume Discount,Pricing,8
12058,5180,Technical - Performance Requirements,Technical,7
12059,5181,Competitor - CompetitorC,Competitor,5
12060,5181,Competitor - CompetitorB,Competitor,7
12061,5181,Risk - Stakeholder Pushback,Risk,-8
12062,5181,Technical - Data Migration Plan,Technical,3
12063,5181,Technical - Performance Requirements,Technical,3
12064,5183,Discount - End of Quarter,Discount,2
12065,5186,Pricing - Too Expensive Objection,Pricing,6
12066,5186,Objection - Need More Stakeholder Buy-in,Objection,1
12067,5187,,,8
12068,5187,Pricing - Volume Discount,Pricing,2
12069,5187,Objection - Team Adoption Concern,Objection,1
12070,5187,Contract Review Started,Buying Signal,1
12071,5187,Objection - Switching Cost,Objection,1
12072,5188,Security - Penetration Testing,Security,7
12073,5188,Competitor - CompetitorB,Competitor,3
12074,5188,Competitor - CompetitorE,Competitor,1
12075,5189,Pricing - Too Expensive Objection,Pricing,8
12076,5189,Risk - Competitor Evaluation,Risk,6
12077,5191,Budget - Reallocating Funds,Budget,5
12078,5191,Security - Data Residency,Security,1
12079,5191,Next Steps Discussed,Buying Signal,1
12080,5191,Risk - Delayed Timeline,Risk,8
12081,5192,Budget - Approved,Budget,4
12082,5192,Security - SOC2 Compliance,Security,8
12083,5196,Objection - Switching Cost,Objection,2
12084,5196,Technical - API Integration,Technical,1
12085,5196,Risk - No Decision Likely,Risk,5
12086,5196,Technical - Data Migration Plan,Technical,6
12087,5197,Pricing - Too Expensive Objection,Pricing,3
12088,5197,Competitor - CompetitorB,Competitor,6
12089,5198,Discount - Competitive Match,Discount,7
12090,5198,Risk - Budget Freeze,Risk,8
12091,5198,Competitor - CompetitorB,Competitor,4
12092,5198,Technical - Data Migration Plan,Technical,4
12093,5200,Pricing - Enterprise Tier,Pricing,6
12094,5200,Objection - Team Adoption Concern,Objection,1
12095,5200,Pricing - Compared to Competitor,Pricing,8
12096,5202,,,4
12097,5202,Pricing - Too Expensive Objection,Pricing,3
12098,5202,Risk - No Decision Likely,Risk,4
12099,5202,Risk - Competitor Evaluation,Risk,5
12100,5204,Objection - Team Adoption Concern,Objection,4
12101,5204,Budget - Needs Approval,Budget,1
12102,5204,Competitor - CompetitorB,Competitor,6
12103,5204,Technical - Custom Workflow Needs,Technical,2
12104,5205,Pricing - Volume Discount,Pricing,3
12105,5205,Risk - Competitor Evaluation,Risk,6
12106,5206,Budget - Approved,Budget,4
12107,5206,Procurement Process Started,Buying Signal,4
12108,5206,POC Requested,Buying Signal,7
12109,5206,Risk - Legal Blockers,Risk,1
12110,5206,Technical - Performance Requirements,Technical,6
12111,5206,Objection - Too Complex,Objection,1
12112,5208,Contract Review Started,Buying Signal,5
12113,5208,Technical - Performance Requirements,Technical,8
12114,5208,Technical - API Integration,Technical,1
12115,5208,Risk - Budget Freeze,Risk,8
12116,5210,Reference Call Requested,Buying Signal,1
12117,5210,Risk - Budget Freeze,Risk,6
12118,5210,Discount - Multi-Year Ask,Discount,7
12119,5210,Budget - Needs Approval,Budget,4
12120,5210,Pricing - Enterprise Tier,Pricing,2
12121,5211,Technical - Data Migration Plan,Technical,2
12122,5213,Competitor - CompetitorC,Competitor,-7
12123,5213,Pricing - Too Expensive Objection,Pricing,4
12124,5213,Objection - Switching Cost,Objection,1
12125,5213,Risk - Budget Freeze,Risk,3
12126,5213,Discount - Competitive Match,Discount,1
12127,5213,Budget - Approved,Budget,2
12128,5213,Risk - Champion Leaving,Risk,2
12129,5214,Decision Timeline Confirmed,Buying Signal,7
12130,5214,Competitor - CompetitorC,Competitor,7
12131,5214,Budget - Reallocating Funds,Budget,4
12132,5218,Budget - Freeze Mentioned,Budget,5
12133,5218,Competitor - CompetitorE,Competitor,6
12134,5218,Technical - API Integration,Technical,2
12135,5219,Competitor - CompetitorA,Competitor,5
12136,5219,Objection - Missing Feature,Objection,6
12137,5219,,,3
12138,5219,Discount - Multi-Year Ask,Discount,5
12139,5220,Objection - Missing Feature,Objection,3
12140,5220,Decision Maker Involved,Buying Signal,1
12141,5220,Technical - Performance Requirements,Technical,7
12142,5220,Reference Call Requested,Buying Signal,4
12143,5220,Risk - Delayed Timeline,Risk,7
12144,5220,Discount - Multi-Year Ask,Discount,2
12145,5221,Competitor - CompetitorA,Competitor,7
12146,5221,Technical - API Integration,Technical,1
12147,5221,Competitor - CompetitorB,Competitor,7
12148,5221,Budget - Reallocating Funds,Budget,7
12149,5221,Risk - Champion Leaving,Risk,8
12150,5221,Technical - Performance Requirements,Technical,4
12151,5222,Technical - Performance Requirements,Technical,1
12152,5222,Competitor - CompetitorB,Competitor,4
12153,5223,Objection - Need More Stakeholder Buy-in,Objection,5
12154,5223,Budget - Reallocating Funds,Budget,4
12155,5224,Decision Maker Involved,Buying Signal,4
12156,5224,Competitor - CompetitorA,Competitor,4
12157,5224,Security - SOC2 Compliance,Security,5
12158,5224,Risk - Stakeholder Pushback,Risk,1
12159,5229,Technical - Data Migration Plan,Technical,7
12160,5229,Discount - Multi-Year Ask,Discount,1
12161,5232,Competitor - Open Source Alternative,Competitor,4
12162,5232,Objection - Missing Feature,Objection,4
12163,5232,Discount - Competitive Match,Discount,6
12164,5232,Risk - Delayed Timeline,Risk,1
12165,5233,Competitor - CompetitorB,Competitor,-8
12166,5234,Budget - Freeze Mentioned,Budget,4
