call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
6540,1199,14,2024-08-07T17:45:00,0,Inbound,Negotiation,No Show,1,,,0,False
6541,236,14,2024-11-12T10:30:00,42,Outbound,QBR,Completed,8,0.49,80,7,False
6542,3931,8,2024-10-28T13:45:00,37,Outbound,Negotiation,Completed,5,0.4,155,23,True
6543,416,6,2024-07-12T15:00:00,34,Outbound,Negotiation,Completed,5,0.35,122,11,True
6544,3513,9,2024-04-26T10:45:00,39,Outbound,QBR,Completed,6,0.63,76,13,False
6545,2617,4,2023-06-08T10:15:00,40,Outbound,Demo,Completed,8,0.43,157,4,False
6546,709,14,2024-04-24T15:30:00,23,Outbound,Check-In,Completed,7,1.4,208,7,True
6547,1412,2,2022-09-21T11:00:00,20,Outbound,Negotiation,Completed,4,0.72,168,16,False
6548,4119,3,2024-10-17T14:00:00,,Outbound,QBR,Completed,7,0.53,164,20,True
6549,2506,11,2023-02-26T13:15:00,30,Inbound,Discovery,Completed,2,0.63,169,15,False
6550,1302,4,2024-12-11T12:15:00,55,Outbound,Negotiation,Completed,6,0.35,87,13,False
6551,1409,12,2024-10-31T15:00:00,33,Inbound,Check-In,Completed,7,0.47,205,9,False
6552,3146,15,2024-12-11T16:15:00,50,Inbound,Technical Deep Dive,Completed,7,0.58,156,7,True
6553,1772,3,2024-09-23T10:15:00,30,Outbound,Demo,Completed,5,0.54,37,24,False
6554,3367,13,2021-10-16T11:00:00,,Outbound,Demo,Completed,2,0.71,74,8,False
6555,850,11,2023-12-10T10:45:00,-19,Inbound,Negotiation,Rescheduled,1,,,0,False
6556,3953,16,2024-12-01T11:00:00,17,Inbound,Demo,Completed,2,0.64,74,6,False
6557,796,5,2024-02-16T11:30:00,16,Outbound,Demo,Rescheduled,1,,,0,False
6558,3243,12,2021-06-14T13:15:00,25,Inbound,Check-In,Completed,5,0.69,121,9,True
6559,1579,9,2024-10-11T14:15:00,25,Outbound,Check-In,Completed,2,0.59,67,14,True
6560,2568,9,2022-02-28T12:00:00,44,Outbound,Check-In,Completed,4,0.69,60,12,True
6561,4829,14,2023-06-22T12:00:00,47,Inbound,Technical Deep Dive,Completed,8,0.73,109,9,False
6562,774,11,2024-04-26T16:00:00,38,Inbound,Discovery,Rescheduled,1,,,0,False
6563,139,7,2024-09-05T12:45:00,-55,Outbound,Technical Deep Dive,Completed,3,0.43,64,13,False
6564,2472,5,2024-05-08T13:30:00,2,Inbound,Follow-Up,Voicemail,1,,,0,False
6565,4753,9,2023-11-20T09:45:00,56,Outbound,QBR,Completed,4,0.72,147,5,False
6566,1158,10,2022-02-06T11:45:00,0,Outbound,Negotiation,No Show,1,,,0,False
6567,1359,15,2024-12-16T13:45:00,37,Outbound,Discovery,Completed,5,0.87,160,7,False
6568,3707,8,2022-05-30T10:00:00,0,Inbound,QBR,No Show,1,,,0,False
6569,497,10,2022-06-10T13:30:00,0,Outbound,Follow-Up,No Show,1,,,0,False
6570,4676,7,2024-10-11T10:15:00,31,Outbound,Negotiation,Completed,4,0.57,195,5,False
6571,2234,6,2024-04-25T15:45:00,51,Inbound,Technical Deep Dive,Completed,4,0.85,198,2,False
6572,1455,5,2024-12-10T10:45:00,35,Outbound,Negotiation,Completed,4,0.51,203,5,True
6573,2857,7,2024-12-30T15:00:00,0,Outbound,Demo,No Show,1,,,0,False
6574,2172,10,2024-12-09T11:45:00,34,Outbound,Follow-Up,Completed,5,0.88,296,9,True
6575,4802,8,2022-03-07T08:45:00,51,Outbound,Demo,Completed,6,0.62,121,13,True
6576,2636,12,2022-07-05T14:30:00,19,Outbound,Negotiation,Completed,8,0.68,105,12,False
6577,2025,15,2024-10-01T10:15:00,32,Outbound,Negotiation,Completed,4,0.49,179,19,True
6578,4679,1,2022-10-31T13:45:00,52,Outbound,Discovery,Completed,5,0.71,135,2,True
6579,2520,10,2024-06-25T16:00:00,20,Outbound,QBR,Completed,8,0.83,228,4,True
6580,4290,14,2024-12-26T11:00:00,0,Outbound,QBR,No Show,1,,,0,False
6581,3002,11,2024-12-10T10:30:00,34,Outbound,Negotiation,Completed,2,0.68,76,3,False
6582,1914,6,2024-11-23T09:45:00,53,Outbound,QBR,Completed,3,0.64,235,12,False
6583,4902,9,2024-05-03T11:45:00,50,Outbound,Demo,Rescheduled,1,,,0,False
6584,4582,14,2022-03-05T11:45:00,26,Outbound,Negotiation,Completed,3,0.73,227,7,True
6585,2907,15,2024-02-22T15:15:00,19,Inbound,QBR,Rescheduled,1,,,0,False
6586,4050,5,2024-10-14T11:30:00,46,Outbound,Technical Deep Dive,Completed,6,0.7,63,9,True
6587,3616,13,2024-04-24T10:15:00,41,Outbound,Discovery,Rescheduled,1,,,0,False
6588,2973,14,2024-07-12T13:45:00,52,Outbound,Discovery,Completed,4,0.84,163,10,False
6589,1373,7,2022-01-08T11:30:00,46,Outbound,Check-In,Completed,5,0.63,65,20,True
6590,2379,14,2023-10-08T15:00:00,56,Inbound,Negotiation,Completed,5,0.65,225,1,False
6591,958,13,2024-12-18T10:45:00,30,Outbound,Negotiation,Completed,3,0.66,69,13,False
6592,49,5,2030-06-15T10:00:00,34,Outbound,Negotiation,Completed,2,0.5,86,18,True
6593,4319,7,2024-05-29T10:15:00,0,Outbound,Check-In,No Show,1,,,0,False
6594,4162,13,2024-12-21T09:30:00,50,Outbound,Demo,Completed,6,0.56,208,4,False
6595,4637,14,2022-01-18T15:15:00,23,Inbound,Follow-Up,Completed,6,0.67,145,7,True
6596,387,11,2024-11-24T11:30:00,41,Outbound,Discovery,Completed,5,0.6,190,15,True
6597,3620,1,2030-06-15T10:00:00,60,Outbound,Discovery,Completed,4,0.62,243,6,False
6598,4073,10,2023-05-11T13:45:00,0,Outbound,Discovery,No Show,1,,,0,False
6599,3354,1,2024-12-09T10:00:00,0,Outbound,Demo,No Show,1,,,0,False
6600,241,10,2022-12-07T10:45:00,22,Outbound,Check-In,Completed,2,0.4,87,16,False
6601,753,6,2024-09-20T09:45:00,18,Outbound,Demo,Completed,2,0.61,155,20,False
6602,3570,5,2030-06-15T10:00:00,26,Outbound,Technical Deep Dive,Completed,2,0.69,149,18,True
6603,3108,14,2023-03-26T10:45:00,0,Outbound,Discovery,No Show,1,,,0,False
6604,4754,8,2024-08-20T16:45:00,28,Inbound,Follow-Up,Completed,6,0.45,208,10,False
6605,766,1,2023-11-21T11:15:00,21,Outbound,Negotiation,Completed,2,0.43,234,8,False
6606,3735,1,2024-11-04T12:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
6607,4597,16,2024-06-08T16:00:00,58,Inbound,Technical Deep Dive,Completed,4,0.47,168,4,False
6608,4124,4,2023-04-11T13:15:00,24,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
6609,957,6,2023-09-18T13:15:00,56,Inbound,Check-In,Completed,2,0.36,101,6,True
6610,3447,7,2024-11-15T15:30:00,50,Outbound,Negotiation,Completed,2,0.45,130,5,False
6611,2230,13,2030-06-15T10:00:00,20,Outbound,Demo,Completed,5,0.53,61,14,False
6612,181,8,2024-10-21T13:30:00,27,Outbound,Check-In,Completed,8,0.5,146,14,False
6613,3104,15,2024-11-10T09:00:00,27,Outbound,QBR,Completed,3,0.51,125,12,True
6614,329,14,2024-05-18T09:00:00,3,Inbound,Negotiation,Voicemail,1,,,0,False
6615,3154,11,2023-01-17T12:45:00,25,Outbound,Negotiation,Completed,7,0.68,111,8,False
6616,3346,13,2024-12-17T15:45:00,36,Outbound,Negotiation,Completed,3,0.54,227,6,True
6617,4085,2,2023-02-06T16:45:00,35,Outbound,QBR,Completed,6,0.49,72,13,False
6618,2837,10,2024-02-21T13:45:00,21,Outbound,Follow-Up,Rescheduled,1,,,0,False
6619,764,12,2024-08-19T11:30:00,36,Outbound,Technical Deep Dive,Completed,8,0.53,65,9,True
6620,3458,10,2024-12-25T11:30:00,-35,Outbound,QBR,Completed,7,0.63,236,5,False
6621,1299,6,2022-06-02T15:00:00,23,Outbound,Technical Deep Dive,Completed,5,0.49,62,17,True
6622,2748,11,2024-12-08T15:30:00,41,Outbound,Technical Deep Dive,Completed,2,0.58,56,6,True
6623,1503,7,2023-08-13T16:00:00,50,Outbound,QBR,Completed,7,0.52,37,19,False
6624,4652,5,2024-12-24T09:45:00,0,Outbound,Discovery,No Show,1,,,0,False
6625,1110,5,2024-12-31T11:30:00,39,Outbound,Follow-Up,Completed,4,0.49,130,9,True
6626,3817,8,2021-03-29T12:15:00,40,Outbound,Discovery,Completed,4,0.72,175,12,True
6627,2122,9,2023-06-29T11:00:00,51,Outbound,QBR,Completed,7,0.65,123,6,False
6628,3306,5,2022-07-01T11:45:00,59,Outbound,Technical Deep Dive,Completed,7,0.83,135,10,False
6629,3176,9,2024-12-10T10:00:00,26,Outbound,Technical Deep Dive,Completed,3,0.52,72,10,False
6630,3934,10,2024-11-04T11:15:00,1,Outbound,Discovery,Voicemail,1,,,0,False
6631,690,11,2022-03-09T13:45:00,51,Outbound,Technical Deep Dive,Completed,7,0.47,237,18,False
6632,4644,6,2022-12-06T09:30:00,54,Inbound,Check-In,Completed,5,0.59,173,6,False
6633,215,15,2024-08-24T15:30:00,54,Inbound,Technical Deep Dive,Completed,6,0.77,86,3,True
6634,2019,6,2023-07-14T11:15:00,25,Outbound,Negotiation,Completed,4,0.47,86,7,False
6635,2520,10,2024-06-24T16:30:00,36,Outbound,Demo,Rescheduled,1,,,0,False
6636,572,8,2024-12-20T10:00:00,25,Inbound,Discovery,Completed,6,0.54,124,19,False
6637,216,16,2024-06-29T12:15:00,33,Outbound,Check-In,Completed,3,0.79,234,6,False
6638,1958,4,2023-01-16T12:30:00,40,Inbound,QBR,Completed,7,1.12,72,8,True
6639,359,5,2023-04-30T14:00:00,0,Outbound,Follow-Up,No Show,1,,,0,False
6640,583,8,2024-05-03T15:45:00,25,Outbound,Discovery,Completed,4,0.36,235,8,True
6641,3782,8,2024-02-04T13:45:00,22,Outbound,QBR,Completed,7,0.52,125,8,True
6642,3126,6,2021-02-20T13:00:00,47,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
6643,733,16,2024-04-09T13:45:00,25,Outbound,Follow-Up,Rescheduled,1,,,0,False
6644,4501,8,2024-12-17T15:45:00,60,Outbound,Follow-Up,Completed,6,0.43,56,15,False
6645,838,10,2023-09-08T15:30:00,60,Inbound,Technical Deep Dive,Completed,3,0.66,130,11,True
6646,324,12,2024-02-16T15:15:00,31,Outbound,Check-In,Completed,2,0.6,70,17,False
6647,4065,4,2024-08-19T14:15:00,56,Outbound,QBR,Rescheduled,1,,,0,False
6648,3143,6,2024-12-28T15:00:00,37,Outbound,Discovery,Rescheduled,1,,,0,False
6649,2215,15,2024-12-27T11:45:00,41,Outbound,Discovery,Completed,6,1.43,45,9,True
6650,4946,4,2024-06-03T11:00:00,30,Inbound,Demo,Rescheduled,1,,,0,False
6651,4560,5,2024-07-04T16:45:00,38,Inbound,Negotiation,Completed,4,0.61,33,6,True
6652,1509,14,2024-04-27T11:30:00,21,Inbound,Technical Deep Dive,Completed,5,0.69,194,2,False
6653,1354,15,2024-12-08T14:30:00,53,Outbound,Technical Deep Dive,Completed,4,0.61,226,10,False
6654,3301,12,2024-12-03T14:15:00,0,Inbound,Negotiation,No Show,1,,,0,False
6655,3552,15,2024-12-05T17:15:00,36,Outbound,QBR,Completed,5,0.56,134,12,True
6656,4900,7,2024-03-19T12:30:00,28,Outbound,Demo,Completed,7,0.66,209,8,False
6657,3821,15,2024-11-11T10:30:00,32,Inbound,QBR,Completed,7,0.69,46,10,True
6658,1088,4,2024-12-23T11:30:00,53,Outbound,Discovery,Rescheduled,1,,,0,False
6659,3174,11,2022-09-20T13:45:00,58,Outbound,Demo,Completed,4,0.51,219,8,False
6660,3599,10,2024-12-13T12:00:00,2,Outbound,QBR,Voicemail,1,,,0,False
6661,1294,4,2023-02-13T14:45:00,1,Outbound,Check-In,Voicemail,1,,,0,False
6662,1995,4,2022-10-05T15:30:00,54,Outbound,Negotiation,Completed,2,0.67,160,5,True
6663,4993,3,2023-09-17T11:30:00,56,Outbound,Check-In,Completed,5,0.36,169,4,True
6664,607,3,2024-12-12T16:30:00,59,Inbound,Discovery,Completed,7,0.34,84,18,False
6665,1865,1,2024-06-13T11:30:00,26,Outbound,Follow-Up,Completed,5,0.57,196,16,True
6666,164,3,2024-08-03T14:30:00,3,Outbound,Discovery,Voicemail,1,,,0,False
6667,2564,16,2024-11-07T12:30:00,0,Outbound,Discovery,No Show,1,,,0,False
6668,915,8,2022-06-05T10:15:00,0,Inbound,Technical Deep Dive,No Show,1,,,0,False
6669,3905,2,2024-01-24T11:30:00,,Outbound,Check-In,Completed,7,0.65,286,10,True
6670,4997,13,2024-09-19T11:45:00,,Outbound,Check-In,Rescheduled,1,,,0,False
6671,3862,6,2024-12-16T15:30:00,52,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
6672,2112,4,2024-12-27T16:45:00,43,Outbound,Follow-Up,Completed,7,0.41,141,5,False
6673,486,5,2020-08-31T11:30:00,38,Outbound,Negotiation,Completed,5,0.47,73,8,True
6674,4695,3,2023-08-18T15:30:00,53,Inbound,Demo,Completed,5,0.48,145,18,False
6675,4743,13,2023-12-20T10:45:00,30,Outbound,Technical Deep Dive,Completed,3,0.78,117,9,False
6676,794,9,2024-07-03T13:30:00,24,Outbound,Negotiation,Completed,4,1.03,99,12,False
6677,648,4,2020-10-15T14:15:00,50,Outbound,Demo,Completed,2,0.49,77,6,True
6678,1952,12,2023-08-21T08:00:00,24,Outbound,Negotiation,Completed,2,0.85,120,13,False
6679,984,3,2022-12-09T13:45:00,55,Outbound,Follow-Up,Completed,6,0.33,30,7,True
6680,3373,7,2024-12-13T09:45:00,3,Outbound,Discovery,Voicemail,1,,,0,False
6681,854,14,2024-10-16T12:45:00,0,Inbound,Technical Deep Dive,No Show,1,,,0,False
6682,4243,1,2023-10-28T10:00:00,18,Outbound,Check-In,Completed,7,0.47,84,6,False
6683,3643,4,2022-09-22T13:00:00,53,Outbound,QBR,Completed,2,0.65,66,10,True
6684,2216,4,2024-10-08T15:15:00,56,Outbound,QBR,Completed,7,0.68,71,13,False
6685,3866,13,2023-08-09T08:45:00,3,Outbound,QBR,Voicemail,1,,,0,False
6686,2856,3,2020-12-17T12:30:00,48,Inbound,Discovery,Completed,2,0.62,99,9,False
6687,2051,6,2021-09-10T13:45:00,30,Outbound,Check-In,Completed,3,0.59,193,16,False
6688,7,6,2021-11-17T10:00:00,1,Outbound,Demo,Voicemail,1,,,0,False
6689,4556,7,2030-06-15T10:00:00,55,Outbound,QBR,Rescheduled,1,,,0,False
6690,2602,1,2024-11-28T12:30:00,59,Outbound,Negotiation,Completed,6,0.4,54,22,False
6691,3789,6,2024-12-22T09:45:00,40,Outbound,Check-In,Completed,4,0.82,90,12,False
6692,103,10,2023-02-03T10:30:00,50,Outbound,Demo,Completed,8,0.65,52,6,True
6693,3848,10,2023-10-24T15:00:00,37,Outbound,Follow-Up,Rescheduled,1,,,0,False
6694,2421,10,2022-11-07T14:45:00,28,Outbound,Demo,Completed,3,0.53,154,11,False
6695,155,6,2030-06-15T10:00:00,22,Inbound,Follow-Up,Rescheduled,1,,,0,False
6696,1458,3,2024-12-09T14:30:00,45,Outbound,Technical Deep Dive,Completed,5,0.42,105,19,True
6697,536,11,2024-07-12T08:45:00,57,Outbound,Discovery,Completed,8,0.44,60,5,True
6698,3434,2,2024-12-02T12:30:00,36,Outbound,Negotiation,Completed,2,0.5,191,6,False
6699,694,10,2023-09-27T12:45:00,36,Outbound,Check-In,Completed,8,0.86,282,2,False
6700,1828,12,2023-11-16T14:30:00,39,Inbound,Discovery,Completed,3,0.56,175,3,True
6701,3007,13,2022-03-16T16:00:00,38,Outbound,QBR,Completed,7,0.67,112,4,False
6702,3961,7,2024-12-16T15:30:00,60,Outbound,Follow-Up,Completed,5,0.41,120,4,True
6703,4556,7,2024-01-01T17:30:00,,Outbound,Technical Deep Dive,Completed,4,0.4,190,17,False
6704,2910,11,2024-06-23T16:15:00,20,Inbound,Demo,Completed,3,0.57,74,9,True
6705,258,11,2024-11-22T13:15:00,48,Outbound,Technical Deep Dive,Completed,3,1.47,211,9,False
6706,1459,5,2023-10-29T14:30:00,60,Inbound,Check-In,Completed,3,0.65,167,8,False
6707,887,4,2024-06-10T13:00:00,43,Outbound,Follow-Up,Completed,7,0.62,188,17,True
6708,914,4,2024-02-04T10:00:00,31,Outbound,Negotiation,Completed,4,0.53,91,18,False
6709,1503,7,2023-09-29T10:30:00,18,Inbound,QBR,Completed,3,0.41,105,20,True
6710,1723,8,2024-12-27T12:30:00,,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
6711,1338,3,2024-12-06T14:45:00,33,Inbound,Check-In,Completed,7,0.45,93,10,True
6712,2419,13,2022-12-28T13:15:00,60,Outbound,Follow-Up,Rescheduled,1,,,0,False
6713,1239,15,2024-08-24T10:00:00,56,Outbound,Negotiation,Completed,8,0.66,65,3,False
6714,259,2,2022-10-30T14:00:00,23,Outbound,Demo,Completed,5,0.47,86,19,True
6715,1131,9,2021-12-18T14:15:00,41,Inbound,Technical Deep Dive,Completed,8,0.8,180,1,True
6716,838,10,2023-12-15T17:45:00,21,Outbound,Technical Deep Dive,Completed,5,0.59,50,3,False
6717,2226,13,2023-06-02T11:45:00,17,Inbound,Check-In,Completed,5,0.51,32,14,True
6718,2138,16,2024-04-15T16:15:00,,Outbound,Discovery,Completed,8,0.54,167,12,False
6719,3687,11,2024-12-03T10:15:00,60,Outbound,QBR,Completed,6,1.32,198,15,False
6720,3052,14,2024-06-27T15:45:00,25,Outbound,Demo,Completed,3,0.88,218,9,False
6721,3185,8,2024-12-15T10:00:00,39,Outbound,Negotiation,Completed,4,0.42,126,9,True
6722,2312,7,2022-06-29T11:00:00,40,Outbound,QBR,Completed,8,0.7,99,15,False
6723,492,2,2023-04-08T16:45:00,47,Inbound,Technical Deep Dive,Completed,5,0.57,228,24,False
6724,4010,1,2024-06-15T15:30:00,2,Outbound,QBR,Voicemail,1,,,0,False
6725,1945,5,2024-10-29T14:45:00,23,Outbound,Check-In,Rescheduled,1,,,0,False
6726,1351,13,2024-12-07T10:45:00,16,Outbound,Discovery,Rescheduled,1,,,0,False
6727,1668,15,2024-12-12T13:45:00,28,Outbound,Discovery,Completed,3,0.71,165,8,False
6728,4336,16,2024-08-24T13:15:00,32,Outbound,Technical Deep Dive,Completed,7,0.71,232,5,True
6729,3158,9,2023-03-09T08:00:00,47,Outbound,Check-In,Completed,5,0.58,137,18,True
6730,4630,7,2024-12-10T11:00:00,51,Inbound,QBR,Completed,3,0.41,147,13,False
6731,1271,3,2024-11-04T15:30:00,1,Inbound,Demo,Voicemail,1,,,0,False
6732,2874,1,2024-10-11T16:30:00,52,Inbound,Negotiation,Rescheduled,1,,,0,False
6733,2696,8,2024-12-07T12:00:00,23,Outbound,Check-In,Rescheduled,1,,,0,False
6734,1065,4,2022-12-07T12:45:00,0,Outbound,Demo,No Show,1,,,0,False
6735,2234,6,2024-05-29T11:00:00,17,Outbound,Technical Deep Dive,Completed,2,0.7,232,9,False
6736,2405,3,2030-06-15T10:00:00,15,Inbound,Demo,Completed,6,0.56,200,18,True
6737,1631,8,2022-11-25T14:00:00,40,Outbound,Technical Deep Dive,Completed,4,0.61,216,18,False
6738,343,11,2024-01-11T10:00:00,47,Outbound,Technical Deep Dive,Completed,3,1.19,206,13,False
6739,3550,15,2024-04-22T15:45:00,1,Outbound,QBR,Voicemail,1,,,0,False
6740,820,3,2024-07-02T16:45:00,41,Outbound,Check-In,Rescheduled,1,,,0,False
6741,4197,5,2024-12-08T12:30:00,3,Outbound,Discovery,Voicemail,1,,,0,False
6742,4549,3,2022-11-24T09:30:00,48,Inbound,Negotiation,Rescheduled,1,,,0,False
6743,816,16,2024-09-25T10:45:00,45,Inbound,Negotiation,Completed,8,0.83,96,11,False
6744,4777,9,2023-04-19T15:00:00,32,Outbound,Demo,Completed,2,0.38,30,6,False
6745,3360,10,2024-11-26T11:15:00,52,Outbound,QBR,Completed,5,0.48,165,17,False
6746,1749,14,2024-07-28T14:45:00,51,Outbound,Demo,Completed,3,0.65,170,14,True
6747,22,3,2024-11-08T13:00:00,40,Inbound,Check-In,Completed,3,0.53,115,22,False
6748,1845,15,2022-03-08T15:45:00,42,Outbound,Check-In,Completed,6,0.69,219,10,False
6749,4839,4,2030-06-15T10:00:00,47,Outbound,Negotiation,Completed,4,0.55,57,13,False
6750,429,8,2024-06-07T14:30:00,32,Outbound,Discovery,Completed,3,0.65,84,4,True
6751,201,11,2024-09-18T11:15:00,41,Inbound,Technical Deep Dive,Completed,7,0.43,142,9,True
6752,56,1,2023-11-29T16:00:00,19,Outbound,Demo,Completed,3,0.43,150,20,True
6753,2567,15,2024-01-23T11:15:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
6754,4744,16,2024-09-02T13:30:00,54,Outbound,Check-In,Completed,6,0.64,193,9,False
6755,1657,11,2024-01-17T14:00:00,16,Outbound,Follow-Up,Rescheduled,1,,,0,False
6756,324,12,2024-01-31T13:00:00,20,Inbound,QBR,Completed,7,0.72,201,6,False
6757,1449,6,2024-12-04T11:00:00,36,Outbound,Follow-Up,Completed,8,0.55,165,6,True
6758,4201,15,2024-12-03T12:45:00,49,Inbound,Check-In,Rescheduled,1,,,0,False
6759,59,12,2024-03-13T12:00:00,42,Outbound,Follow-Up,Completed,5,0.42,102,7,True
6760,3687,11,2024-12-12T09:30:00,28,Outbound,Follow-Up,Completed,5,0.6,107,9,True
6761,3311,5,2024-11-14T11:30:00,47,Inbound,Negotiation,Completed,2,0.56,189,6,True
6762,562,7,2022-11-16T15:30:00,21,Outbound,Discovery,Completed,2,0.53,229,10,False
6763,2003,6,2022-04-16T13:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
6764,4007,14,2024-10-23T15:45:00,47,Outbound,Check-In,Completed,6,0.77,89,11,False
6765,1948,15,2024-08-16T09:30:00,-43,Inbound,QBR,Rescheduled,1,,,0,False
6766,3163,5,2024-12-24T10:00:00,37,Inbound,Discovery,Completed,8,0.83,137,7,True
6767,740,14,2024-02-12T15:15:00,27,Outbound,Technical Deep Dive,Completed,3,0.76,184,9,False
6768,3386,5,2024-12-07T11:30:00,22,Outbound,Negotiation,Completed,6,0.63,165,14,False
6769,3971,5,2023-10-24T11:30:00,47,Outbound,Negotiation,Completed,4,0.46,208,19,True
6770,3402,2,2024-12-23T13:00:00,22,Outbound,Discovery,Completed,8,0.34,208,24,False
6771,3720,3,2022-06-20T11:30:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
6772,2148,16,2024-11-16T14:30:00,15,Outbound,Demo,Completed,3,0.43,151,12,True
6773,3370,12,2022-05-31T09:00:00,3,Outbound,Demo,Voicemail,1,,,0,False
6774,4942,14,2022-02-24T13:15:00,3,Inbound,QBR,Voicemail,1,,,0,False
6775,4507,2,2024-11-03T15:15:00,50,Inbound,Demo,Completed,3,0.55,216,18,True
6776,4898,1,2022-05-13T12:15:00,18,Outbound,Negotiation,Completed,3,0.53,175,16,True
6777,4385,11,2024-12-11T14:30:00,37,Outbound,Discovery,Completed,5,0.53,236,18,False
6778,2013,11,2023-08-25T11:00:00,38,Outbound,QBR,Completed,3,0.44,153,10,True
6779,4548,2,2023-06-20T15:45:00,25,Inbound,Follow-Up,Completed,8,0.31,76,14,True
6780,3928,4,2024-05-22T12:45:00,3,Inbound,Technical Deep Dive,Voicemail,1,,,0,False
6781,1633,16,2023-04-21T11:30:00,30,Outbound,Demo,Rescheduled,1,,,0,False
6782,2664,10,2022-01-16T10:15:00,16,Outbound,Follow-Up,Completed,7,0.41,189,11,False
6783,2320,12,2023-09-14T16:15:00,42,Outbound,QBR,Completed,5,0.4,134,4,False
6784,3693,16,2023-12-26T11:15:00,54,Outbound,Check-In,Rescheduled,1,,,0,False
6785,374,3,2023-06-29T11:00:00,,Outbound,Check-In,Completed,5,0.47,233,16,True
6786,4211,7,2021-08-20T15:45:00,44,Inbound,Discovery,Rescheduled,1,,,0,False
6787,3957,2,2023-12-11T14:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
6788,1990,5,2024-07-13T14:45:00,0,Inbound,QBR,No Show,1,,,0,False
6789,2510,8,2024-06-24T13:00:00,3,Outbound,Discovery,Voicemail,1,,,0,False
6790,2860,13,2024-10-21T16:30:00,51,Outbound,QBR,Completed,4,0.62,167,13,False
6791,3189,5,2024-12-07T10:00:00,48,Outbound,Demo,Completed,8,0.4,212,9,False
6792,3415,13,2024-12-17T14:00:00,60,Outbound,Follow-Up,Completed,3,0.48,67,4,True
6793,2006,7,2024-08-04T13:30:00,0,Outbound,Check-In,No Show,1,,,0,False
6794,4212,5,2024-09-18T15:15:00,31,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
6795,4981,14,2024-01-28T10:30:00,57,Inbound,Follow-Up,Completed,4,0.88,249,7,False
6796,1885,2,2024-12-17T12:15:00,24,Outbound,Demo,Completed,2,0.52,225,21,True
6797,2709,2,2021-06-17T10:30:00,46,Outbound,Demo,Rescheduled,1,,,0,False
6798,3718,15,2024-12-05T15:45:00,25,Outbound,Demo,Completed,7,0.64,75,3,False
6799,2708,16,2024-04-22T13:45:00,39,Outbound,Demo,Completed,5,0.68,211,12,False
6800,667,5,2024-12-10T15:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
6801,4780,15,2024-04-02T13:00:00,50,Outbound,Follow-Up,Rescheduled,1,,,0,False
6802,2415,3,2022-03-01T10:45:00,,Inbound,Technical Deep Dive,Completed,8,0.64,162,20,False
6803,1835,8,2030-06-15T10:00:00,54,Outbound,Negotiation,Completed,3,0.78,269,7,False
6804,3363,6,2022-10-06T14:45:00,59,Outbound,Demo,Completed,7,0.61,225,18,False
6805,2666,15,2024-12-19T13:45:00,31,Outbound,Discovery,Completed,6,0.75,139,5,False
6806,1534,14,2024-10-31T16:00:00,48,Outbound,Technical Deep Dive,Completed,6,0.57,169,4,True
6807,3842,11,2024-11-30T13:45:00,,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
