activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
15412,7798,67,Email Click,2020-05-01T04:53:00,
15413,6223,161,Email Bounce,2024-08-27T06:38:00,
15414,4080,158,Webinar Registration,2020-07-10T12:45:00,
15415,6430,50,Page Visit,2030-03-15T14:30:00,direct
15416,3990,93,Page Visit,2024-02-23T14:50:00,referral
15417,2735,13,Content Download,2024-12-24T00:00:00,
15418,3689,125,Webinar Registration,2023-10-02T09:57:00,
15419,2326,33,Ad Click,2021-08-20T21:36:00,google
15420,2914,17,Email Open,2021-07-24T04:35:00,
15421,2619,23,Page Visit,2020-08-26T13:26:00,twitter
15422,915,184,Ad Click,2020-09-08T08:25:00,facebook
15423,4827,123,Email Open,2020-02-05T10:25:00,
15424,3876,114,Webinar Registration,2020-08-29T10:55:00,
15425,3852,183,Email Open,2022-09-20T17:33:00,
15426,2091,137,Email Click,2020-10-17T17:15:00,
15427,3693,62,Email Open,2021-12-03T16:45:00,
15428,3510,75,Form Fill,2024-10-31T07:59:00,linkedin
15429,4729,35,Email Open,2022-12-24T00:48:00,
15430,4051,155,Email Bounce,2024-09-27T07:56:00,
15431,5077,3,Form Fill,2023-08-31T04:12:00,linkedin
15432,5151,112,Email Open,2020-02-06T09:33:00,
15433,7788,122,Email Click,2020-08-20T01:44:00,
15434,4825,175,Email Open,2021-02-08T14:55:00,
15435,1885,,Email Click,2024-12-20T00:00:00,
15436,564,105,Content Download,2020-03-14T01:31:00,
15437,6116,46,Email Open,2024-08-25T16:25:00,
15438,7226,86,Email Open,2020-12-25T18:17:00,
15439,2320,158,,2020-07-03T23:39:00,linkedin
15440,378,12,Email Open,2020-09-27T20:39:00,
15441,7103,143,Unsubscribe,2022-06-11T11:22:00,
15442,5257,,Email Bounce,2021-02-25T00:59:00,
15443,3301,56,Email Open,2020-09-19T19:58:00,
15444,4209,56,Unsubscribe,2020-07-20T22:31:00,
15445,169,122,Form Fill,2020-09-09T14:55:00,twitter
15446,1640,5,,2024-12-05T20:41:00,
15447,4557,130,Page Visit,2024-12-13T00:00:00,facebook
15448,2509,196,Email Open,2023-03-19T10:32:00,
15449,323,87,Email Open,2021-08-09T11:04:00,
15450,6536,55,Form Fill,2023-11-20T13:33:00,facebook
15451,6825,187,Page Visit,2023-01-09T12:33:00,facebook
15452,1096,6,Page Visit,2023-07-25T19:32:00,direct
15453,251,16,Webinar Registration,2020-07-12T07:47:00,
15454,4890,107,Content Download,2022-09-13T00:51:00,
15455,897,63,Page Visit,2023-10-22T16:56:00,twitter
15456,4287,199,Email Open,2024-05-03T20:42:00,
15457,6300,,Ad Click,2020-03-14T07:37:00,
15458,7627,114,Email Open,2020-08-27T00:58:00,
15459,4936,73,Email Open,2022-12-07T18:53:00,
15460,1671,62,Form Fill,2022-01-17T06:29:00,direct
15461,5136,60,Email Bounce,2021-04-05T08:58:00,
15462,2135,200,Form Fill,2024-05-30T19:32:00,twitter
15463,4525,100,Ad Click,2021-08-23T01:14:00,direct
15464,5062,160,Form Fill,2021-03-20T20:19:00,referral
15465,4339,1,Email Bounce,2020-06-27T01:26:00,
15466,4509,40,Page Visit,2020-05-23T08:31:00,
15467,7270,101,Email Open,2021-02-12T09:56:00,
15468,7193,164,Content Download,2023-06-22T22:28:00,
15469,7830,157,Unsubscribe,2021-09-23T01:47:00,
15470,7337,48,Email Click,2023-01-19T23:24:00,
15471,71,200,Ad Click,2024-06-09T05:53:00,direct
15472,989,33,Content Download,2021-08-01T14:13:00,
15473,6601,156,Page Visit,2020-07-30T20:08:00,twitter
15474,3552,27,Webinar Registration,2021-12-14T07:27:00,
15475,4096,155,Content Download,2024-09-16T17:49:00,
15476,3488,20,Email Open,2021-06-27T03:32:00,
15477,7116,106,Form Fill,2023-08-01T19:54:00,facebook
15478,5633,189,Page Visit,2021-08-15T10:17:00,
15479,7735,190,Page Visit,2024-08-22T00:23:00,facebook
15480,5445,86,Form Fill,2021-01-19T19:39:00,linkedin
15481,7039,19,Page Visit,2022-01-17T01:29:00,referral
15482,3903,123,,2020-02-18T03:49:00,
15483,6250,75,Form Fill,2024-10-05T19:52:00,
15484,5607,135,Webinar Attended,2024-07-11T23:40:00,
15485,6306,5,Form Fill,2024-12-06T00:00:00,google
15486,7048,63,Email Open,2023-11-10T13:58:00,
15487,4447,188,Form Fill,2024-12-25T00:00:00,linkedin
15488,502,164,Form Fill,2023-07-06T23:59:00,referral
15489,1710,172,Webinar Attended,2022-05-26T18:10:00,
15490,1765,154,Page Visit,2021-06-23T18:08:00,google
15491,4364,67,Email Open,2020-04-07T19:15:00,
15492,4499,199,,2024-04-17T10:51:00,
15493,3421,33,Email Open,2021-07-01T07:47:00,
15494,2192,143,Content Download,2022-07-03T15:59:00,
15495,3064,71,Email Click,2021-10-05T05:15:00,
15496,4738,84,Email Open,2024-01-14T22:36:00,
15497,1321,25,Form Fill,2022-08-12T00:18:00,direct
15498,3886,166,Webinar Attended,2024-01-03T11:23:00,
15499,2812,186,Content Download,2024-10-26T09:55:00,
15500,7397,32,Page Visit,2024-04-16T14:35:00,
15501,3706,182,Email Open,2022-04-03T06:38:00,
15502,2306,176,Page Visit,2021-08-15T19:24:00,
15503,4799,120,Email Open,2020-10-18T07:11:00,
15504,4608,55,Webinar Attended,2023-11-23T10:33:00,
15505,6584,54,Content Download,2022-01-18T16:57:00,
15506,2057,102,Ad Click,2020-03-19T23:43:00,referral
15507,4785,61,Form Fill,2024-02-20T02:33:00,direct
15508,487,9,Content Download,2024-01-05T01:10:00,
15509,2272,107,Webinar Registration,2022-09-07T15:12:00,
15510,2304,163,Form Fill,2024-08-19T05:05:00,direct
15511,5859,137,Email Click,2020-09-25T08:04:00,
15512,2795,19,Form Fill,2022-03-02T09:06:00,referral
15513,6666,52,,2024-01-24T10:26:00,
15514,531,93,,2024-01-12T15:23:00,
15515,3830,100,Content Download,2021-08-13T18:09:00,
15516,714,109,Email Bounce,2023-01-31T01:39:00,
15517,2095,,Webinar Registration,2024-12-29T00:00:00,
15518,6985,22,Email Open,2021-09-15T02:14:00,
15519,6280,69,Email Open,2021-08-23T15:42:00,
15520,6607,35,Form Fill,2022-12-29T13:40:00,referral
15521,3981,144,Email Open,2022-12-28T05:30:00,
15522,5481,55,Ad Click,2023-11-24T19:08:00,facebook
15523,2234,115,Email Open,2023-11-03T00:21:00,
15524,7823,192,Webinar Registration,2021-02-24T23:09:00,
15525,3555,63,Webinar Registration,2023-10-28T14:07:00,
15526,241,21,Email Open,2023-03-18T11:07:00,
15527,147,190,Email Open,2024-09-29T00:12:00,
15528,6783,166,Form Fill,2024-01-24T03:37:00,referral
15529,4070,168,Email Open,2024-04-16T08:46:00,
15530,583,67,Content Download,2020-03-31T13:46:00,
15531,7203,84,Email Click,2024-01-16T20:20:00,
15532,6296,159,Email Open,2022-07-03T23:02:00,
15533,2761,99,Email Click,2021-01-25T19:34:00,
15534,4198,92,Webinar Registration,2020-09-29T01:53:00,
15535,1681,34,Email Click,2023-06-20T18:59:00,
15536,450,76,Form Fill,2024-06-11T08:01:00,facebook
15537,4671,44,Webinar Attended,2024-09-09T16:59:00,
15538,3088,40,Webinar Registration,2020-03-25T04:50:00,
15539,3666,177,Email Click,2020-12-23T01:40:00,
15540,5612,3,,2030-03-15T14:30:00,
15541,1097,87,Form Fill,2021-08-16T03:26:00,google
15542,3570,,Webinar Attended,2021-08-19T08:11:00,
15543,7478,129,Content Download,2024-02-22T21:48:00,
15544,2414,138,Email Open,2024-09-03T00:15:00,
15545,5288,10,Ad Click,2021-11-05T23:40:00,twitter
15546,2797,124,Content Download,2021-11-27T19:33:00,
15547,3911,26,Ad Click,2020-12-11T12:29:00,
15548,751,29,Form Fill,2024-12-04T00:00:00,direct
15549,5219,12,Content Download,2020-10-04T09:43:00,
15550,5609,,Ad Click,2023-12-07T23:17:00,
15551,5424,80,Form Fill,2022-12-31T21:22:00,referral
15552,1574,5,Email Bounce,2024-12-25T00:00:00,
15553,7453,200,Ad Click,2024-08-15T10:01:00,direct
15554,1423,168,Form Fill,2024-04-17T09:45:00,twitter
15555,1035,112,Email Open,2020-02-01T04:56:00,
15556,5300,117,Ad Click,2022-08-13T16:45:00,
15557,6963,71,Form Fill,2021-10-12T12:30:00,google
15558,5906,58,Ad Click,2023-07-15T00:07:00,twitter
15559,3896,90,Form Fill,2021-12-30T02:00:00,google
15560,4781,148,Email Open,2021-08-21T05:14:00,
15561,4651,71,Email Open,2021-10-16T09:34:00,
15562,2613,66,Content Download,2022-03-29T20:13:00,
15563,4776,127,Content Download,2023-12-21T15:11:00,
15564,1270,148,Email Open,2021-09-12T02:07:00,
15565,2236,62,Email Open,2022-02-08T20:48:00,
15566,5118,19,Content Download,2022-04-03T05:59:00,
15567,2579,87,Email Open,2021-08-14T16:11:00,
15568,1526,193,Email Open,2020-07-13T08:57:00,
15569,1177,162,Page Visit,2023-02-09T19:22:00,twitter
15570,5847,131,Email Open,2020-10-03T16:35:00,
15571,6296,198,Email Click,2023-12-19T12:10:00,
15572,5351,57,Content Download,2023-09-25T15:53:00,
15573,7958,64,Form Fill,2023-09-09T03:27:00,
15574,199,29,Email Open,2024-12-08T00:00:00,
15575,4079,144,Email Open,2023-02-20T13:56:00,
15576,3883,12,Page Visit,2020-09-20T22:41:00,linkedin
15577,5790,181,Email Bounce,2020-02-27T07:13:00,
15578,2305,47,Email Open,2024-04-19T00:58:00,
15579,2987,16,Form Fill,2020-07-09T22:20:00,twitter
15580,1003,95,Ad Click,2022-07-14T07:40:00,direct
15581,2110,44,Email Click,2024-09-29T05:58:00,
15582,1314,18,Email Open,2020-03-20T17:29:00,
15583,7541,167,Content Download,2020-08-11T20:16:00,
15584,5127,175,Form Fill,2021-02-08T15:55:00,direct
15585,483,161,Email Open,2024-08-20T15:21:00,
15586,1431,168,Email Click,2024-01-21T15:29:00,
15587,2599,65,Email Click,2024-10-27T02:01:00,
15588,873,105,Email Click,2020-03-17T13:24:00,
15589,1,53,Unsubscribe,2024-02-26T17:11:00,
15590,6558,88,,2022-08-11T23:29:00,
15591,5049,58,Form Fill,2023-06-06T17:02:00,facebook
15592,5817,173,Content Download,2022-11-17T20:35:00,
15593,5061,140,,2021-07-10T18:13:00,
15594,4322,77,,2023-11-08T06:22:00,
15595,6212,111,Page Visit,2020-07-01T23:01:00,direct
15596,5849,178,Email Click,2024-01-29T02:07:00,
15597,1896,147,,2023-10-24T05:25:00,twitter
15598,5965,66,Email Open,2030-03-15T14:30:00,
15599,860,37,,2024-12-16T00:00:00,referral
15600,4835,183,Email Open,2022-09-14T04:31:00,
15601,2658,9,Email Click,2024-01-06T11:39:00,
15602,2516,3,,2023-09-08T19:26:00,
15603,2410,52,Page Visit,2023-12-26T08:25:00,facebook
15604,3691,157,Email Open,2021-09-16T09:00:00,
15605,2331,126,Email Open,2023-10-08T11:27:00,
15606,7118,113,Webinar Registration,2021-11-19T15:30:00,
15607,3747,58,Webinar Attended,2023-05-25T21:20:00,
15608,7441,134,Content Download,2021-03-28T19:50:00,
15609,4968,9,Email Open,2024-01-07T22:59:00,
15610,2227,91,Page Visit,2020-07-01T23:43:00,
15611,1823,43,Form Fill,2022-07-18T19:00:00,
15612,5289,23,Webinar Registration,2020-08-30T12:21:00,
15613,5859,39,Email Click,2024-08-16T15:54:00,
15614,5932,89,Content Download,2021-01-12T15:50:00,
15615,1130,35,Email Open,2022-12-25T17:42:00,
15616,5801,154,Webinar Registration,2021-08-02T23:13:00,
15617,3420,139,Email Open,2020-11-05T03:15:00,
15618,7331,182,Page Visit,2022-04-01T18:22:00,direct
15619,4013,15,Webinar Registration,2020-09-04T14:29:00,
15620,5805,21,Form Fill,2023-03-10T04:04:00,referral
15621,1785,100,Ad Click,2021-09-12T16:43:00,direct
15622,2515,84,Form Fill,2024-01-14T23:11:00,google
15623,865,,Page Visit,2022-06-07T23:07:00,linkedin
15624,4673,24,Email Bounce,2021-12-09T05:58:00,
15625,5424,28,Ad Click,2023-02-16T14:21:00,referral
15626,1915,163,Email Open,2024-08-16T18:54:00,
15627,6282,135,Email Bounce,2024-05-20T11:57:00,
15628,4910,97,Content Download,2021-09-06T10:50:00,
15629,3662,115,Page Visit,2023-12-05T09:03:00,referral
15630,7337,178,Form Fill,2024-02-15T14:23:00,twitter
15631,3955,74,Email Open,2024-08-19T19:28:00,
15632,5367,181,Form Fill,2020-02-26T20:22:00,linkedin
15633,5636,120,Ad Click,2020-08-30T07:20:00,twitter
15634,656,113,Webinar Registration,2021-10-22T01:44:00,
15635,3337,184,Email Open,2020-10-04T18:59:00,
15636,6125,150,Email Open,2020-10-13T15:25:00,
15637,3735,188,Content Download,2024-11-17T20:16:00,
15638,6429,123,Webinar Registration,2020-02-10T16:01:00,
15639,1228,,Email Bounce,2020-03-14T19:05:00,
15640,2343,84,Page Visit,2024-01-15T12:14:00,direct
15641,4419,162,Email Bounce,2023-02-14T05:35:00,
15642,4306,23,Page Visit,2020-08-08T10:03:00,google
15643,6200,131,Email Bounce,2020-10-16T10:52:00,
15644,7152,79,Email Click,2021-04-11T02:19:00,
15645,6221,142,Email Open,2022-12-19T06:48:00,
15646,7385,117,Form Fill,2022-08-11T12:41:00,google
15647,2874,179,,2022-02-09T02:41:00,google
15648,1131,21,Email Click,2023-03-16T05:01:00,
15649,6795,184,Email Open,2020-08-25T11:10:00,
15650,3794,159,Email Open,2022-08-16T23:54:00,
15651,5401,167,Content Download,2020-09-08T17:36:00,
15652,6453,108,Webinar Registration,2021-08-08T03:18:00,
15653,4244,54,Form Fill,2022-01-31T09:22:00,direct
15654,3272,7,Email Open,2020-11-23T02:05:00,
15655,2105,152,Webinar Registration,2024-08-08T06:44:00,
15656,2256,,Webinar Registration,2021-03-20T23:41:00,
15657,3188,62,Form Fill,2022-01-09T19:41:00,
15658,3908,117,Form Fill,2022-10-01T13:23:00,twitter
15659,5795,138,Form Fill,2024-09-10T23:21:00,direct
15660,7411,14,Email Open,2020-06-29T07:33:00,
15661,6276,50,,2022-08-12T13:05:00,
15662,7203,32,Form Fill,2024-04-15T03:31:00,
15663,4015,184,Page Visit,2020-09-12T15:03:00,
15664,2921,63,Form Fill,2023-11-30T12:15:00,linkedin
15665,5265,121,Content Download,2021-03-29T22:57:00,
15666,3622,90,Form Fill,2022-01-04T21:32:00,referral
15667,6691,23,Email Open,2020-09-25T10:54:00,
15668,6659,,Unsubscribe,2024-01-05T10:36:00,
15669,3531,191,Content Download,2023-12-24T02:04:00,
15670,6358,95,Webinar Attended,2022-06-20T01:05:00,
15671,5339,128,Content Download,2020-10-16T17:06:00,
15672,1963,75,Form Fill,2024-10-12T15:56:00,facebook
15673,7136,150,Email Open,2020-10-01T20:26:00,
15674,6141,7,Page Visit,2020-10-17T00:56:00,referral
15675,4562,146,,2023-05-08T04:29:00,
15676,1733,1,Form Fill,2020-06-17T04:06:00,referral
15677,5606,103,Form Fill,2022-12-31T13:24:00,referral
15678,6990,173,Email Open,2022-12-17T15:11:00,
15679,101,109,,2023-01-07T07:26:00,linkedin
15680,7066,40,Content Download,2020-03-10T09:55:00,
15681,3073,26,Email Open,2020-11-18T05:21:00,
15682,1073,31,Email Open,2024-03-31T12:54:00,
15683,4963,95,Form Fill,2022-07-16T01:06:00,twitter
15684,5070,62,Webinar Attended,2021-11-23T00:13:00,
15685,4766,83,Email Open,2021-07-23T20:02:00,
15686,4617,48,Email Bounce,2023-01-04T08:24:00,
15687,1865,83,Email Open,2021-06-18T05:38:00,
15688,5705,136,Unsubscribe,2021-01-11T01:58:00,
15689,7966,125,Form Fill,2023-09-30T09:12:00,
15690,35,190,Page Visit,2024-11-03T00:18:00,google
15691,856,112,Webinar Registration,2020-01-29T13:21:00,
15692,7846,102,Webinar Attended,2020-03-18T06:01:00,
15693,7778,38,Email Open,2020-04-22T17:34:00,
15694,6399,14,Form Fill,2020-06-11T15:24:00,google
15695,3329,138,Email Open,2024-09-10T19:16:00,
15696,3030,175,Unsubscribe,2021-01-24T05:54:00,
15697,143,89,Ad Click,2021-01-06T01:09:00,facebook
15698,4307,106,Form Fill,2023-07-04T17:40:00,twitter
15699,930,156,Email Open,2020-08-07T22:57:00,
15700,6827,61,Page Visit,2024-03-05T07:48:00,direct
15701,7271,122,Email Click,2020-09-12T05:29:00,
15702,3652,199,Page Visit,2024-02-23T04:14:00,direct
15703,6231,11,Webinar Attended,2024-02-17T09:28:00,
15704,6063,171,Page Visit,2020-12-22T08:12:00,linkedin
15705,669,5,Form Fill,2024-12-04T03:10:00,facebook
15706,4159,193,Page Visit,2030-03-15T14:30:00,linkedin
15707,7857,104,Ad Click,2023-07-07T16:20:00,
15708,6352,158,Webinar Registration,2020-07-22T04:17:00,
15709,7589,124,Email Open,2021-11-27T04:20:00,
15710,1316,151,Webinar Attended,2024-07-16T15:48:00,
15711,5822,178,Webinar Registration,2024-01-19T05:07:00,
15712,1551,140,Page Visit,2021-07-18T01:02:00,facebook
15713,1322,72,Webinar Attended,2022-05-11T08:22:00,
15714,4274,13,Email Click,2024-12-08T00:00:00,
15715,6948,104,Ad Click,2023-07-15T02:28:00,referral
15716,1158,176,Form Fill,2021-09-12T20:12:00,
15717,1376,155,Webinar Registration,2024-09-11T06:13:00,
15718,2438,104,Form Fill,2023-07-21T19:32:00,referral
15719,4352,139,Form Fill,2020-08-30T12:09:00,twitter
15720,1965,14,Form Fill,2020-06-17T02:50:00,direct
15721,1208,84,Unsubscribe,2024-01-18T11:11:00,
15722,1684,109,,2023-01-12T11:06:00,
15723,2743,53,Webinar Registration,2024-02-01T11:33:00,
15724,1285,2,Email Open,2023-08-26T23:51:00,
15725,1238,175,Webinar Attended,2021-02-23T18:10:00,
15726,3379,84,Unsubscribe,2024-01-11T19:10:00,
15727,5983,59,Form Fill,2021-12-17T16:01:00,referral
15728,6684,167,Webinar Registration,2020-08-01T11:17:00,
15729,7644,101,Email Bounce,2021-04-13T20:13:00,
15730,5865,13,Email Click,2024-12-10T00:00:00,
15731,3990,171,Email Open,2020-12-23T18:41:00,
15732,3693,93,Content Download,2024-02-25T05:02:00,
15733,386,,Page Visit,2022-08-05T08:35:00,
15734,7280,156,Page Visit,2020-08-03T13:46:00,direct
15735,91,144,Webinar Registration,2023-01-12T05:51:00,
15736,4469,49,Email Open,2024-10-13T19:03:00,
15737,298,81,Email Click,2020-04-29T08:45:00,
15738,5980,14,Email Open,2020-06-03T16:54:00,
15739,7836,146,,2023-05-17T01:54:00,
15740,3345,164,Email Bounce,2023-07-06T06:44:00,
15741,4513,98,Email Click,2023-02-07T17:45:00,
15742,1202,74,Form Fill,2024-09-09T18:00:00,referral
15743,7289,37,Content Download,2024-12-06T00:00:00,
15744,463,132,Webinar Attended,2020-08-30T00:49:00,
15745,512,133,Form Fill,2022-05-27T22:51:00,referral
15746,3892,39,Email Bounce,2024-08-12T07:30:00,
15747,7431,38,Ad Click,2020-04-23T07:46:00,
15748,4850,86,Email Click,2021-01-05T13:14:00,
15749,4875,30,Form Fill,2020-02-01T07:06:00,linkedin
15750,728,131,Email Open,2020-10-22T02:34:00,
15751,1289,197,Page Visit,2022-10-16T01:40:00,
15752,44,137,Email Bounce,2020-10-14T04:28:00,
15753,117,50,Unsubscribe,2022-07-05T15:31:00,
15754,6143,143,Email Open,2022-08-10T19:02:00,
15755,715,3,Content Download,2023-09-02T01:57:00,
15756,7855,173,Content Download,2023-01-14T06:12:00,
15757,95,71,Unsubscribe,2021-10-14T03:22:00,
15758,1614,154,Ad Click,2021-06-09T01:11:00,linkedin
15759,4443,194,Form Fill,2020-12-20T18:17:00,twitter
15760,3409,75,Webinar Attended,2024-12-05T17:17:00,
15761,1919,6,Email Open,2023-07-08T18:11:00,
15762,6483,,Email Click,2020-10-24T09:31:00,
15763,5422,,Email Open,2023-12-05T17:17:00,
15764,3709,199,Content Download,2024-04-14T09:12:00,
15765,1058,179,Page Visit,2022-02-05T13:37:00,google
15766,7278,197,Page Visit,2022-10-25T00:38:00,direct
15767,3619,183,Form Fill,2022-09-16T08:15:00,
15768,4120,71,Ad Click,2021-10-05T19:59:00,linkedin
15769,7891,178,Email Click,2023-12-30T09:33:00,
15770,7889,46,Email Click,2024-08-28T23:54:00,
15771,6077,79,Webinar Registration,2021-04-23T00:04:00,
15772,5715,3,Page Visit,2023-09-16T19:14:00,twitter
15773,1708,190,,2024-11-09T08:20:00,
15774,7606,105,Content Download,2020-03-16T04:58:00,
15775,6739,101,Page Visit,2021-06-03T00:33:00,referral
15776,3009,119,Content Download,2022-10-07T16:00:00,
15777,7823,69,Webinar Registration,2021-08-16T16:21:00,
15778,399,19,Form Fill,2022-03-14T01:08:00,direct
15779,829,173,Form Fill,2023-02-02T06:11:00,linkedin
15780,6236,166,Form Fill,2024-02-13T01:20:00,direct
15781,7319,135,Email Click,2024-04-29T23:09:00,
15782,2028,132,Content Download,2020-09-10T01:38:00,
15783,1808,21,Email Open,2023-03-01T17:35:00,
15784,2068,108,Page Visit,2021-08-18T13:54:00,direct
15785,985,89,Page Visit,2021-01-04T20:49:00,referral
15786,3068,195,Page Visit,2022-01-28T23:16:00,google
15787,5878,28,Unsubscribe,2023-02-08T17:05:00,
15788,3915,127,Content Download,2030-03-15T14:30:00,
15789,1348,155,Email Bounce,2024-09-19T02:49:00,
15790,1197,143,Webinar Attended,2022-08-29T00:43:00,
15791,2177,60,Email Bounce,2021-04-06T01:35:00,
15792,2966,107,Ad Click,2022-09-17T22:34:00,facebook
15793,4342,79,Unsubscribe,2021-04-25T18:22:00,
15794,399,57,Ad Click,2023-10-26T06:53:00,linkedin
15795,941,95,Content Download,2022-05-06T14:07:00,
15796,1612,188,Webinar Registration,2024-11-29T00:36:00,
15797,526,192,Form Fill,2021-02-20T16:55:00,
15798,3105,18,Email Click,2020-03-24T09:27:00,
15799,5781,153,Content Download,2024-07-17T22:23:00,
15800,7435,182,Email Open,2022-03-31T11:20:00,
15801,7658,7,Email Open,2020-11-16T16:23:00,
15802,2713,114,Unsubscribe,2020-08-28T09:18:00,
15803,3760,186,Email Open,2024-11-10T20:41:00,
15804,160,181,Form Fill,2030-03-15T14:30:00,direct
15805,4770,151,Ad Click,2024-07-28T19:41:00,
15806,4686,128,Webinar Attended,2020-09-09T16:31:00,
15807,2425,106,Page Visit,2023-06-12T16:42:00,
15808,6388,129,Webinar Registration,2024-03-22T20:04:00,
